run_id,scenario_id,scenario_family,task_name,scenario_seed,meta_action,rollout_id,rollout_seed,status,failure_reason,trajectory_file
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Straight",0,100001,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Straight_rollout0_seed100001_pilot_50x7x2_scenario_001_busy_ab_nav_Straight_rollout_0_20260701_160137_746.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Straight",1,100002,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Straight_rollout1_seed100002_pilot_50x7x2_scenario_001_busy_ab_nav_Straight_rollout_1_20260701_160150_933.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"SlowDown",0,100011,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_SlowDown_rollout0_seed100011_pilot_50x7x2_scenario_001_busy_ab_nav_SlowDown_rollout_0_20260701_160204_235.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"SlowDown",1,100012,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_SlowDown_rollout1_seed100012_pilot_50x7x2_scenario_001_busy_ab_nav_SlowDown_rollout_1_20260701_160217_336.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Stop",0,100021,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Stop_rollout0_seed100021_pilot_50x7x2_scenario_001_busy_ab_nav_Stop_rollout_0_20260701_160230_409.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Stop",1,100022,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Stop_rollout1_seed100022_pilot_50x7x2_scenario_001_busy_ab_nav_Stop_rollout_1_20260701_160243_493.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Left",0,100031,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Left_rollout0_seed100031_pilot_50x7x2_scenario_001_busy_ab_nav_Left_rollout_0_20260701_160256_835.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Left",1,100032,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Left_rollout1_seed100032_pilot_50x7x2_scenario_001_busy_ab_nav_Left_rollout_1_20260701_160309_983.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Right",0,100041,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Right_rollout0_seed100041_pilot_50x7x2_scenario_001_busy_ab_nav_Right_rollout_0_20260701_160323_078.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"Right",1,100042,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_Right_rollout1_seed100042_pilot_50x7x2_scenario_001_busy_ab_nav_Right_rollout_1_20260701_160336_209.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"ForwardLeft",0,100051,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_ForwardLeft_rollout0_seed100051_pilot_50x7x2_scenario_001_busy_ab_nav_ForwardLeft_rollout_0_20260701_160349_330.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"ForwardLeft",1,100052,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_ForwardLeft_rollout1_seed100052_pilot_50x7x2_scenario_001_busy_ab_nav_ForwardLeft_rollout_1_20260701_160402_477.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"ForwardRight",0,100061,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_ForwardRight_rollout0_seed100061_pilot_50x7x2_scenario_001_busy_ab_nav_ForwardRight_rollout_0_20260701_160415_596.csv"
"pilot_50x7x2","scenario_001_busy_ab_nav","busy_ab_nav","BusyABNav",100000,"ForwardRight",1,100062,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_001_busy_ab_nav_ForwardRight_rollout1_seed100062_pilot_50x7x2_scenario_001_busy_ab_nav_ForwardRight_rollout_1_20260701_160429_027.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Straight",0,100101,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Straight_rollout0_seed100101_pilot_50x7x2_scenario_002_busy_ab_nav_Straight_rollout_0_20260701_160446_329.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Straight",1,100102,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Straight_rollout1_seed100102_pilot_50x7x2_scenario_002_busy_ab_nav_Straight_rollout_1_20260701_160459_477.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"SlowDown",0,100111,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_SlowDown_rollout0_seed100111_pilot_50x7x2_scenario_002_busy_ab_nav_SlowDown_rollout_0_20260701_160512_639.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"SlowDown",1,100112,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_SlowDown_rollout1_seed100112_pilot_50x7x2_scenario_002_busy_ab_nav_SlowDown_rollout_1_20260701_160525_769.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Stop",0,100121,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Stop_rollout0_seed100121_pilot_50x7x2_scenario_002_busy_ab_nav_Stop_rollout_0_20260701_160538_877.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Stop",1,100122,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Stop_rollout1_seed100122_pilot_50x7x2_scenario_002_busy_ab_nav_Stop_rollout_1_20260701_160552_333.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Left",0,100131,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Left_rollout0_seed100131_pilot_50x7x2_scenario_002_busy_ab_nav_Left_rollout_0_20260701_160605_536.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Left",1,100132,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Left_rollout1_seed100132_pilot_50x7x2_scenario_002_busy_ab_nav_Left_rollout_1_20260701_160618_652.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Right",0,100141,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Right_rollout0_seed100141_pilot_50x7x2_scenario_002_busy_ab_nav_Right_rollout_0_20260701_160631_780.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"Right",1,100142,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_Right_rollout1_seed100142_pilot_50x7x2_scenario_002_busy_ab_nav_Right_rollout_1_20260701_160644_878.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"ForwardLeft",0,100151,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_ForwardLeft_rollout0_seed100151_pilot_50x7x2_scenario_002_busy_ab_nav_ForwardLeft_rollout_0_20260701_160658_024.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"ForwardLeft",1,100152,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_ForwardLeft_rollout1_seed100152_pilot_50x7x2_scenario_002_busy_ab_nav_ForwardLeft_rollout_1_20260701_160711_121.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"ForwardRight",0,100161,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_ForwardRight_rollout0_seed100161_pilot_50x7x2_scenario_002_busy_ab_nav_ForwardRight_rollout_0_20260701_160724_394.csv"
"pilot_50x7x2","scenario_002_busy_ab_nav","busy_ab_nav","BusyABNav",100100,"ForwardRight",1,100162,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_002_busy_ab_nav_ForwardRight_rollout1_seed100162_pilot_50x7x2_scenario_002_busy_ab_nav_ForwardRight_rollout_1_20260701_160737_637.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Straight",0,100201,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Straight_rollout0_seed100201_pilot_50x7x2_scenario_003_busy_ab_nav_Straight_rollout_0_20260701_160754_970.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Straight",1,100202,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Straight_rollout1_seed100202_pilot_50x7x2_scenario_003_busy_ab_nav_Straight_rollout_1_20260701_160808_161.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"SlowDown",0,100211,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_SlowDown_rollout0_seed100211_pilot_50x7x2_scenario_003_busy_ab_nav_SlowDown_rollout_0_20260701_160821_277.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"SlowDown",1,100212,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_SlowDown_rollout1_seed100212_pilot_50x7x2_scenario_003_busy_ab_nav_SlowDown_rollout_1_20260701_160834_464.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Stop",0,100221,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Stop_rollout0_seed100221_pilot_50x7x2_scenario_003_busy_ab_nav_Stop_rollout_0_20260701_160847_607.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Stop",1,100222,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Stop_rollout1_seed100222_pilot_50x7x2_scenario_003_busy_ab_nav_Stop_rollout_1_20260701_160900_817.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Left",0,100231,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Left_rollout0_seed100231_pilot_50x7x2_scenario_003_busy_ab_nav_Left_rollout_0_20260701_160914_229.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Left",1,100232,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Left_rollout1_seed100232_pilot_50x7x2_scenario_003_busy_ab_nav_Left_rollout_1_20260701_160927_394.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Right",0,100241,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Right_rollout0_seed100241_pilot_50x7x2_scenario_003_busy_ab_nav_Right_rollout_0_20260701_160940_531.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"Right",1,100242,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_Right_rollout1_seed100242_pilot_50x7x2_scenario_003_busy_ab_nav_Right_rollout_1_20260701_160953_687.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"ForwardLeft",0,100251,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_ForwardLeft_rollout0_seed100251_pilot_50x7x2_scenario_003_busy_ab_nav_ForwardLeft_rollout_0_20260701_161006_826.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"ForwardLeft",1,100252,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_ForwardLeft_rollout1_seed100252_pilot_50x7x2_scenario_003_busy_ab_nav_ForwardLeft_rollout_1_20260701_161019_976.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"ForwardRight",0,100261,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_ForwardRight_rollout0_seed100261_pilot_50x7x2_scenario_003_busy_ab_nav_ForwardRight_rollout_0_20260701_161033_116.csv"
"pilot_50x7x2","scenario_003_busy_ab_nav","busy_ab_nav","BusyABNav",100200,"ForwardRight",1,100262,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_003_busy_ab_nav_ForwardRight_rollout1_seed100262_pilot_50x7x2_scenario_003_busy_ab_nav_ForwardRight_rollout_1_20260701_161046_270.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Straight",0,100301,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Straight_rollout0_seed100301_pilot_50x7x2_scenario_004_busy_ab_nav_Straight_rollout_0_20260701_161103_696.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Straight",1,100302,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Straight_rollout1_seed100302_pilot_50x7x2_scenario_004_busy_ab_nav_Straight_rollout_1_20260701_161116_845.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"SlowDown",0,100311,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_SlowDown_rollout0_seed100311_pilot_50x7x2_scenario_004_busy_ab_nav_SlowDown_rollout_0_20260701_161129_894.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"SlowDown",1,100312,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_SlowDown_rollout1_seed100312_pilot_50x7x2_scenario_004_busy_ab_nav_SlowDown_rollout_1_20260701_161142_966.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Stop",0,100321,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Stop_rollout0_seed100321_pilot_50x7x2_scenario_004_busy_ab_nav_Stop_rollout_0_20260701_161156_059.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Stop",1,100322,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Stop_rollout1_seed100322_pilot_50x7x2_scenario_004_busy_ab_nav_Stop_rollout_1_20260701_161209_274.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Left",0,100331,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Left_rollout0_seed100331_pilot_50x7x2_scenario_004_busy_ab_nav_Left_rollout_0_20260701_161222_444.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Left",1,100332,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Left_rollout1_seed100332_pilot_50x7x2_scenario_004_busy_ab_nav_Left_rollout_1_20260701_161235_641.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Right",0,100341,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Right_rollout0_seed100341_pilot_50x7x2_scenario_004_busy_ab_nav_Right_rollout_0_20260701_161248_785.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"Right",1,100342,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_Right_rollout1_seed100342_pilot_50x7x2_scenario_004_busy_ab_nav_Right_rollout_1_20260701_161301_875.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"ForwardLeft",0,100351,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_ForwardLeft_rollout0_seed100351_pilot_50x7x2_scenario_004_busy_ab_nav_ForwardLeft_rollout_0_20260701_161314_978.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"ForwardLeft",1,100352,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_ForwardLeft_rollout1_seed100352_pilot_50x7x2_scenario_004_busy_ab_nav_ForwardLeft_rollout_1_20260701_161328_483.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"ForwardRight",0,100361,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_ForwardRight_rollout0_seed100361_pilot_50x7x2_scenario_004_busy_ab_nav_ForwardRight_rollout_0_20260701_161341_636.csv"
"pilot_50x7x2","scenario_004_busy_ab_nav","busy_ab_nav","BusyABNav",100300,"ForwardRight",1,100362,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_004_busy_ab_nav_ForwardRight_rollout1_seed100362_pilot_50x7x2_scenario_004_busy_ab_nav_ForwardRight_rollout_1_20260701_161354_753.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Straight",0,100401,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Straight_rollout0_seed100401_pilot_50x7x2_scenario_005_busy_ab_nav_Straight_rollout_0_20260701_161411_965.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Straight",1,100402,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Straight_rollout1_seed100402_pilot_50x7x2_scenario_005_busy_ab_nav_Straight_rollout_1_20260701_161425_187.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"SlowDown",0,100411,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_SlowDown_rollout0_seed100411_pilot_50x7x2_scenario_005_busy_ab_nav_SlowDown_rollout_0_20260701_161438_312.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"SlowDown",1,100412,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_SlowDown_rollout1_seed100412_pilot_50x7x2_scenario_005_busy_ab_nav_SlowDown_rollout_1_20260701_161451_656.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Stop",0,100421,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Stop_rollout0_seed100421_pilot_50x7x2_scenario_005_busy_ab_nav_Stop_rollout_0_20260701_161504_725.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Stop",1,100422,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Stop_rollout1_seed100422_pilot_50x7x2_scenario_005_busy_ab_nav_Stop_rollout_1_20260701_161517_950.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Left",0,100431,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Left_rollout0_seed100431_pilot_50x7x2_scenario_005_busy_ab_nav_Left_rollout_0_20260701_161531_019.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Left",1,100432,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Left_rollout1_seed100432_pilot_50x7x2_scenario_005_busy_ab_nav_Left_rollout_1_20260701_161544_121.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Right",0,100441,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Right_rollout0_seed100441_pilot_50x7x2_scenario_005_busy_ab_nav_Right_rollout_0_20260701_161557_197.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"Right",1,100442,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_Right_rollout1_seed100442_pilot_50x7x2_scenario_005_busy_ab_nav_Right_rollout_1_20260701_161610_608.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"ForwardLeft",0,100451,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_ForwardLeft_rollout0_seed100451_pilot_50x7x2_scenario_005_busy_ab_nav_ForwardLeft_rollout_0_20260701_161623_746.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"ForwardLeft",1,100452,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_ForwardLeft_rollout1_seed100452_pilot_50x7x2_scenario_005_busy_ab_nav_ForwardLeft_rollout_1_20260701_161636_842.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"ForwardRight",0,100461,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_ForwardRight_rollout0_seed100461_pilot_50x7x2_scenario_005_busy_ab_nav_ForwardRight_rollout_0_20260701_161649_961.csv"
"pilot_50x7x2","scenario_005_busy_ab_nav","busy_ab_nav","BusyABNav",100400,"ForwardRight",1,100462,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_005_busy_ab_nav_ForwardRight_rollout1_seed100462_pilot_50x7x2_scenario_005_busy_ab_nav_ForwardRight_rollout_1_20260701_161703_106.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"Straight",0,100501,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_Straight_rollout0_seed100501_pilot_50x7x2_scenario_006_busy_ab_nav_Straight_rollout_0_20260701_161720_304.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"Straight",1,100502,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_Straight_rollout1_seed100502_pilot_50x7x2_scenario_006_busy_ab_nav_Straight_rollout_1_20260701_161733_786.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"SlowDown",0,100511,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_SlowDown_rollout0_seed100511_pilot_50x7x2_scenario_006_busy_ab_nav_SlowDown_rollout_0_20260701_161746_898.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"SlowDown",1,100512,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_SlowDown_rollout1_seed100512_pilot_50x7x2_scenario_006_busy_ab_nav_SlowDown_rollout_1_20260701_161800_045.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"Stop",0,100521,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_Stop_rollout0_seed100521_pilot_50x7x2_scenario_006_busy_ab_nav_Stop_rollout_0_20260701_161813_198.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"Stop",1,100522,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_Stop_rollout1_seed100522_pilot_50x7x2_scenario_006_busy_ab_nav_Stop_rollout_1_20260701_161826_375.csv"
"pilot_50x7x2","scenario_006_busy_ab_nav","busy_ab_nav","BusyABNav",100500,"Left",0,100531,"completed","","C:/Users/roger/social_sim_unity/Assets\../Output/MetaActionFeatures\meta_features_scenario_006_busy_ab_nav_Left_rollout0_seed100531_pilot_50x7x2_scenario_006_busy_ab_nav_Left_rollout_0_20260701_161839_775.csv"
