time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"TestAuto",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
79.601,"auto_JoinGroup_default",82.1245,0.0407,-404.0476,0.0000,0.2920,20.0660,431.9917,-404.1136,1.4090,435.5558,0,30,"0:29.073|0.000|61.416;1:28.436|0.000|58.417;2:27.046|0.000|52.386;3:27.345|0.000|62.275;4:30.308|0.000|55.289;5:28.528|0.000|52.918;6:27.720|0.000|55.449;7:28.344|0.000|50.666;8:28.738|0.000|54.246;9:28.505|0.000|56.311;10:29.703|0.000|59.142;11:27.562|0.000|60.358;12:29.741|0.000|57.344;13:27.402|0.000|57.482;14:27.425|0.000|53.353;15:30.199|0.000|78.663;16:30.550|0.000|28.444;17:29.162|0.000|34.194;18:29.308|0.000|31.297;19:30.810|0.000|38.678;20:30.707|0.000|34.481;21:29.593|0.000|38.293;22:29.351|0.000|29.425;23:30.853|0.000|35.820;24:30.200|0.000|33.288;25:30.960|0.000|37.169;26:30.395|0.000|40.930;27:30.788|0.000|31.585;28:29.750|0.000|35.970;29:30.716|0.000|30.187"
79.702,"auto_JoinGroup_default",82.1525,0.0407,-404.0369,0.0000,0.2920,20.0660,431.9865,-404.1029,1.4090,435.5082,0,30,"0:29.065|0.000|61.463;1:28.440|0.000|58.463;2:27.048|0.000|52.422;3:27.347|0.000|62.318;4:30.299|0.000|55.328;5:28.541|0.000|52.945;6:27.723|0.000|55.491;7:28.343|0.000|50.716;8:28.736|0.000|54.293;9:28.501|0.000|56.360;10:29.703|0.000|59.189;11:27.559|0.000|60.398;12:29.732|0.000|57.387;13:27.402|0.000|57.526;14:27.436|0.000|53.383;15:30.236|0.000|78.695;16:30.543|0.000|28.403;17:29.173|0.000|34.150;18:29.315|0.000|31.251;19:30.800|0.000|38.635;20:30.709|0.000|34.444;21:29.602|0.000|38.249;22:29.355|0.000|29.393;23:30.858|0.000|35.779;24:30.200|0.000|33.251;25:30.962|0.000|37.135;26:30.395|0.000|40.893;27:30.785|0.000|31.540;28:29.762|0.000|35.926;29:30.713|0.000|30.151"
79.807,"auto_JoinGroup_default",82.1805,0.0407,-404.0262,0.0000,0.2920,20.0660,431.9814,-404.0923,1.4090,435.4566,0,30,"0:29.055|0.000|61.513;1:28.444|0.000|58.513;2:27.049|0.000|52.468;3:27.349|0.000|62.364;4:30.285|0.000|55.374;5:28.556|0.000|52.978;6:27.726|0.000|55.534;7:28.342|0.000|50.769;8:28.734|0.000|54.343;9:28.495|0.000|56.411;10:29.700|0.000|59.241;11:27.553|0.000|60.443;12:29.724|0.000|57.430;13:27.401|0.000|57.573;14:27.443|0.000|53.420;15:30.277|0.000|78.729;16:30.538|0.000|28.357;17:29.185|0.000|34.103;18:29.324|0.000|31.203;19:30.795|0.000|38.593;20:30.710|0.000|34.406;21:29.610|0.000|38.201;22:29.357|0.000|29.358;23:30.865|0.000|35.731;24:30.201|0.000|33.211;25:30.963|0.000|37.098;26:30.396|0.000|40.848;27:30.780|0.000|31.490;28:29.770|0.000|35.885;29:30.707|0.000|30.113"
79.915,"auto_JoinGroup_default",82.2113,0.0407,-404.0145,0.0000,0.2920,20.0660,431.9757,-404.0805,1.4090,435.3979,0,30,"0:29.043|0.000|61.566;1:28.446|0.000|58.566;2:27.051|0.000|52.522;3:27.349|0.000|62.413;4:30.270|0.000|55.425;5:28.574|0.000|53.016;6:27.726|0.000|55.581;7:28.343|0.000|50.826;8:28.731|0.000|54.398;9:28.491|0.000|56.467;10:29.698|0.000|59.299;11:27.546|0.000|60.490;12:29.719|0.000|57.476;13:27.402|0.000|57.624;14:27.450|0.000|53.466;15:30.320|0.000|78.766;16:30.533|0.000|28.306;17:29.199|0.000|34.054;18:29.335|0.000|31.154;19:30.794|0.000|38.551;20:30.710|0.000|34.360;21:29.615|0.000|38.155;22:29.360|0.000|29.315;23:30.872|0.000|35.678;24:30.204|0.000|33.166;25:30.964|0.000|37.052;26:30.397|0.000|40.795;27:30.775|0.000|31.436;28:29.773|0.000|35.848;29:30.701|0.000|30.067"
80.024,"auto_JoinGroup_default",82.2421,0.0407,-404.0027,0.0000,0.2920,20.0660,431.9700,-404.0688,1.4090,435.3432,0,30,"0:29.030|0.000|61.612;1:28.447|0.000|58.619;2:27.053|0.000|52.577;3:27.348|0.000|62.463;4:30.256|0.000|55.470;5:28.594|0.000|53.058;6:27.724|0.000|55.627;7:28.342|0.000|50.882;8:28.727|0.000|54.452;9:28.491|0.000|56.520;10:29.697|0.000|59.355;11:27.542|0.000|60.532;12:29.715|0.000|57.522;13:27.405|0.000|57.676;14:27.459|0.000|53.517;15:30.364|0.000|78.801;16:30.529|0.000|28.258;17:29.215|0.000|34.010;18:29.346|0.000|31.108;19:30.795|0.000|38.507;20:30.709|0.000|34.311;21:29.616|0.000|38.111;22:29.362|0.000|29.266;23:30.877|0.000|35.624;24:30.208|0.000|33.122;25:30.964|0.000|37.001;26:30.395|0.000|40.739;27:30.770|0.000|31.382;28:29.772|0.000|35.814;29:30.693|0.000|30.017"
80.126,"auto_JoinGroup_default",82.2701,0.0407,-403.9921,0.0000,0.2920,20.0660,431.9648,-404.0581,1.4090,435.3014,0,30,"0:29.018|0.000|61.649;1:28.447|0.000|58.657;2:27.055|0.000|52.623;3:27.347|0.000|62.505;4:30.248|0.000|55.506;5:28.610|0.000|53.095;6:27.721|0.000|55.664;7:28.343|0.000|50.924;8:28.724|0.000|54.495;9:28.492|0.000|56.562;10:29.696|0.000|59.400;11:27.541|0.000|60.563;12:29.709|0.000|57.565;13:27.407|0.000|57.720;14:27.466|0.000|53.561;15:30.398|0.000|78.831;16:30.524|0.000|28.223;17:29.229|0.000|33.977;18:29.355|0.000|31.070;19:30.796|0.000|38.471;20:30.708|0.000|34.268;21:29.616|0.000|38.078;22:29.364|0.000|29.224;23:30.881|0.000|35.582;24:30.209|0.000|33.092;25:30.965|0.000|36.957;26:30.394|0.000|40.695;27:30.764|0.000|31.339;28:29.771|0.000|35.785;29:30.686|0.000|29.972"
80.229,"auto_JoinGroup_default",82.2981,0.0407,-403.9814,0.0000,0.2920,20.0660,431.9597,-404.0474,1.4090,435.2518,0,30,"0:29.002|0.000|61.694;1:28.446|0.000|58.699;2:27.059|0.000|52.674;3:27.345|0.000|62.555;4:30.239|0.000|55.551;5:28.629|0.000|53.138;6:27.719|0.000|55.704;7:28.343|0.000|50.970;8:28.720|0.000|54.542;9:28.496|0.000|56.610;10:29.697|0.000|59.449;11:27.540|0.000|60.602;12:29.702|0.000|57.615;13:27.409|0.000|57.769;14:27.472|0.000|53.612;15:30.435|0.000|78.863;16:30.516|0.000|28.179;17:29.246|0.000|33.937;18:29.364|0.000|31.030;19:30.796|0.000|38.426;20:30.706|0.000|34.217;21:29.616|0.000|38.034;22:29.366|0.000|29.172;23:30.887|0.000|35.535;24:30.208|0.000|33.058;25:30.964|0.000|36.906;26:30.394|0.000|40.645;27:30.757|0.000|31.289;28:29.770|0.000|35.746;29:30.678|0.000|29.920"
80.337,"auto_JoinGroup_default",82.3289,0.0407,-403.9696,0.0000,0.2920,20.0660,431.9540,-404.0356,1.4090,435.1930,0,30,"0:28.985|0.000|61.739;1:28.445|0.000|58.747;2:27.063|0.000|52.733;3:27.342|0.000|62.611;4:30.228|0.000|55.604;5:28.651|0.000|53.186;6:27.717|0.000|55.748;7:28.342|0.000|51.018;8:28.715|0.000|54.594;9:28.501|0.000|56.658;10:29.699|0.000|59.499;11:27.539|0.000|60.650;12:29.693|0.000|57.672;13:27.412|0.000|57.824;14:27.479|0.000|53.669;15:30.472|0.000|78.896;16:30.507|0.000|28.127;17:29.265|0.000|33.895;18:29.371|0.000|30.993;19:30.797|0.000|38.376;20:30.702|0.000|34.160;21:29.616|0.000|37.980;22:29.366|0.000|29.115;23:30.896|0.000|35.487;24:30.205|0.000|33.017;25:30.962|0.000|36.851;26:30.396|0.000|40.593;27:30.751|0.000|31.236;28:29.769|0.000|35.699;29:30.667|0.000|29.863"
80.446,"auto_JoinGroup_default",82.3597,0.0407,-403.9579,0.0000,0.2920,20.0660,431.9484,-404.0239,1.4090,435.1316,0,30,"0:28.972|0.000|61.784;1:28.444|0.000|58.791;2:27.065|0.000|52.797;3:27.338|0.000|62.666;4:30.217|0.000|55.659;5:28.675|0.000|53.231;6:27.715|0.000|55.793;7:28.339|0.000|51.067;8:28.710|0.000|54.642;9:28.505|0.000|56.694;10:29.702|0.000|59.547;11:27.539|0.000|60.703;12:29.684|0.000|57.729;13:27.416|0.000|57.878;14:27.488|0.000|53.724;15:30.510|0.000|78.932;16:30.498|0.000|28.072;17:29.279|0.000|33.860;18:29.375|0.000|30.956;19:30.796|0.000|38.326;20:30.697|0.000|34.104;21:29.617|0.000|37.925;22:29.365|0.000|29.057;23:30.907|0.000|35.443;24:30.205|0.000|32.967;25:30.960|0.000|36.796;26:30.399|0.000|40.542;27:30.744|0.000|31.187;28:29.769|0.000|35.650;29:30.656|0.000|29.808"
80.553,"auto_JoinGroup_default",82.3905,0.0407,-403.9461,0.0000,0.2920,20.0660,431.9427,-404.0121,1.4090,435.0732,0,30,"0:28.960|0.000|61.829;1:28.445|0.000|58.823;2:27.065|0.000|52.863;3:27.335|0.000|62.717;4:30.207|0.000|55.711;5:28.697|0.000|53.271;6:27.713|0.000|55.838;7:28.334|0.000|51.111;8:28.707|0.000|54.684;9:28.504|0.000|56.729;10:29.704|0.000|59.593;11:27.538|0.000|60.755;12:29.678|0.000|57.780;13:27.420|0.000|57.927;14:27.496|0.000|53.773;15:30.545|0.000|78.967;16:30.487|0.000|28.020;17:29.288|0.000|33.826;18:29.379|0.000|30.918;19:30.793|0.000|38.279;20:30.694|0.000|34.053;21:29.616|0.000|37.873;22:29.364|0.000|29.006;23:30.919|0.000|35.401;24:30.203|0.000|32.918;25:30.959|0.000|36.747;26:30.401|0.000|40.498;27:30.739|0.000|31.137;28:29.768|0.000|35.604;29:30.646|0.000|29.758"
80.664,"auto_JoinGroup_default",82.4213,0.0407,-403.9344,0.0000,0.2920,20.0660,431.9370,-404.0004,1.4090,435.0108,0,30,"0:28.945|0.000|61.881;1:28.449|0.000|58.860;2:27.057|0.000|52.891;3:27.331|0.000|62.771;4:30.198|0.000|55.768;5:28.721|0.000|53.311;6:27.711|0.000|55.892;7:28.329|0.000|51.157;8:28.702|0.000|54.735;9:28.503|0.000|56.776;10:29.706|0.000|59.645;11:27.540|0.000|60.813;12:29.672|0.000|57.834;13:27.423|0.000|57.980;14:27.507|0.000|53.824;15:30.585|0.000|79.007;16:30.475|0.000|27.964;17:29.301|0.000|33.783;18:29.382|0.000|30.871;19:30.790|0.000|38.231;20:30.694|0.000|34.003;21:29.614|0.000|37.816;22:29.366|0.000|28.953;23:30.933|0.000|35.353;24:30.202|0.000|32.862;25:30.962|0.000|36.699;26:30.405|0.000|40.451;27:30.734|0.000|31.080;28:29.766|0.000|35.554;29:30.639|0.000|29.706"
80.767,"auto_JoinGroup_default",82.4493,0.0407,-403.9237,0.0000,0.2920,20.0660,431.9319,-403.9897,1.4090,434.9549,0,30,"0:28.931|0.000|61.931;1:28.453|0.000|58.898;2:27.054|0.000|52.914;3:27.329|0.000|62.820;4:30.188|0.000|55.818;5:28.742|0.000|53.342;6:27.709|0.000|55.943;7:28.324|0.000|51.202;8:28.697|0.000|54.782;9:28.502|0.000|56.824;10:29.705|0.000|59.690;11:27.542|0.000|60.865;12:29.665|0.000|57.885;13:27.425|0.000|58.028;14:27.516|0.000|53.863;15:30.623|0.000|79.045;16:30.465|0.000|27.914;17:29.314|0.000|33.741;18:29.385|0.000|30.823;19:30.787|0.000|38.189;20:30.697|0.000|33.961;21:29.613|0.000|37.765;22:29.371|0.000|28.908;23:30.941|0.000|35.328;24:30.198|0.000|32.811;25:30.966|0.000|36.658;26:30.409|0.000|40.409;27:30.729|0.000|31.027;28:29.765|0.000|35.510;29:30.636|0.000|29.664"
80.881,"auto_JoinGroup_default",82.4829,0.0407,-403.9109,0.0000,0.2920,20.0660,431.9258,-403.9769,1.4090,434.8903,0,30,"0:28.915|0.000|61.990;1:28.460|0.000|58.948;2:27.062|0.000|52.951;3:27.330|0.000|62.874;4:30.177|0.000|55.876;5:28.766|0.000|53.379;6:27.707|0.000|56.003;7:28.316|0.000|51.258;8:28.692|0.000|54.840;9:28.498|0.000|56.884;10:29.703|0.000|59.743;11:27.544|0.000|60.925;12:29.655|0.000|57.941;13:27.427|0.000|58.082;14:27.528|0.000|53.907;15:30.668|0.000|79.089;16:30.455|0.000|27.856;17:29.328|0.000|33.690;18:29.389|0.000|30.762;19:30.784|0.000|38.142;20:30.702|0.000|33.912;21:29.612|0.000|37.707;22:29.378|0.000|28.856;23:30.945|0.000|35.294;24:30.194|0.000|32.753;25:30.974|0.000|36.608;26:30.412|0.000|40.367;27:30.725|0.000|30.965;28:29.764|0.000|35.460;29:30.635|0.000|29.614"
80.989,"auto_JoinGroup_default",82.5109,0.0407,-403.9002,0.0000,0.2920,20.0660,431.9206,-403.9662,1.4090,434.8441,0,30,"0:28.905|0.000|62.033;1:28.465|0.000|58.986;2:27.083|0.000|52.989;3:27.333|0.000|62.913;4:30.167|0.000|55.916;5:28.783|0.000|53.406;6:27.707|0.000|56.045;7:28.310|0.000|51.298;8:28.687|0.000|54.883;9:28.495|0.000|56.928;10:29.701|0.000|59.782;11:27.545|0.000|60.966;12:29.649|0.000|57.974;13:27.429|0.000|58.120;14:27.537|0.000|53.940;15:30.701|0.000|79.122;16:30.449|0.000|27.816;17:29.338|0.000|33.652;18:29.390|0.000|30.718;19:30.783|0.000|38.110;20:30.707|0.000|33.877;21:29.614|0.000|37.669;22:29.384|0.000|28.818;23:30.947|0.000|35.268;24:30.192|0.000|32.713;25:30.979|0.000|36.574;26:30.412|0.000|40.339;27:30.722|0.000|30.920;28:29.764|0.000|35.426;29:30.634|0.000|29.577"
81.103,"auto_JoinGroup_default",82.5445,0.0407,-403.8874,0.0000,0.2920,20.0660,431.9144,-403.9534,1.4090,434.7851,0,30,"0:28.890|0.000|62.091;1:28.473|0.000|59.045;2:27.114|0.000|53.030;3:27.337|0.000|62.965;4:30.154|0.000|55.970;5:28.802|0.000|53.439;6:27.707|0.000|56.101;7:28.301|0.000|51.357;8:28.681|0.000|54.944;9:28.491|0.000|56.991;10:29.697|0.000|59.839;11:27.541|0.000|61.018;12:29.636|0.000|58.029;13:27.430|0.000|58.174;14:27.549|0.000|53.988;15:30.747|0.000|79.166;16:30.442|0.000|27.765;17:29.352|0.000|33.599;18:29.390|0.000|30.657;19:30.784|0.000|38.063;20:30.713|0.000|33.840;21:29.618|0.000|37.616;22:29.390|0.000|28.775;23:30.951|0.000|35.222;24:30.191|0.000|32.660;25:30.984|0.000|36.536;26:30.411|0.000|40.296;27:30.716|0.000|30.860;28:29.766|0.000|35.382;29:30.635|0.000|29.533"
81.214,"auto_JoinGroup_default",82.5753,0.0407,-403.8756,0.0000,0.2920,20.0660,431.9088,-403.9417,1.4090,434.7323,0,30,"0:28.875|0.000|62.141;1:28.483|0.000|59.098;2:27.139|0.000|53.056;3:27.342|0.000|63.007;4:30.141|0.000|56.020;5:28.817|0.000|53.468;6:27.704|0.000|56.148;7:28.293|0.000|51.412;8:28.678|0.000|54.998;9:28.489|0.000|57.045;10:29.693|0.000|59.893;11:27.536|0.000|61.063;12:29.624|0.000|58.078;13:27.431|0.000|58.219;14:27.557|0.000|54.027;15:30.789|0.000|79.203;16:30.437|0.000|27.719;17:29.365|0.000|33.552;18:29.392|0.000|30.601;19:30.786|0.000|38.021;20:30.714|0.000|33.803;21:29.623|0.000|37.567;22:29.391|0.000|28.738;23:30.955|0.000|35.174;24:30.194|0.000|32.619;25:30.985|0.000|36.498;26:30.409|0.000|40.252;27:30.711|0.000|30.807;28:29.770|0.000|35.340;29:30.632|0.000|29.495"
81.324,"auto_JoinGroup_default",82.6061,0.0407,-403.8639,0.0000,0.2920,20.0660,431.9031,-403.9299,1.4090,434.6780,0,30,"0:28.859|0.000|62.191;1:28.493|0.000|59.151;2:27.163|0.000|53.074;3:27.344|0.000|63.050;4:30.129|0.000|56.068;5:28.830|0.000|53.500;6:27.699|0.000|56.190;7:28.286|0.000|51.468;8:28.675|0.000|55.052;9:28.488|0.000|57.101;10:29.689|0.000|59.947;11:27.530|0.000|61.113;12:29.614|0.000|58.125;13:27.434|0.000|58.268;14:27.564|0.000|54.071;15:30.830|0.000|79.240;16:30.433|0.000|27.672;17:29.380|0.000|33.503;18:29.395|0.000|30.547;19:30.788|0.000|37.973;20:30.716|0.000|33.760;21:29.628|0.000|37.518;22:29.392|0.000|28.693;23:30.957|0.000|35.120;24:30.199|0.000|32.573;25:30.987|0.000|36.452;26:30.408|0.000|40.201;27:30.705|0.000|30.754;28:29.774|0.000|35.296;29:30.627|0.000|29.449"
81.431,"auto_JoinGroup_default",82.6369,0.0407,-403.8521,0.0000,0.2920,20.0660,431.8975,-403.9182,1.4090,434.6341,0,30,"0:28.846|0.000|62.232;1:28.500|0.000|59.197;2:27.187|0.000|53.086;3:27.343|0.000|63.087;4:30.121|0.000|56.105;5:28.841|0.000|53.527;6:27.692|0.000|56.222;7:28.281|0.000|51.514;8:28.672|0.000|55.096;9:28.489|0.000|57.145;10:29.685|0.000|59.994;11:27.524|0.000|61.149;12:29.608|0.000|58.165;13:27.437|0.000|58.307;14:27.570|0.000|54.110;15:30.864|0.000|79.271;16:30.430|0.000|27.635;17:29.392|0.000|33.464;18:29.400|0.000|30.506;19:30.790|0.000|37.933;20:30.718|0.000|33.721;21:29.630|0.000|37.481;22:29.394|0.000|28.652;23:30.958|0.000|35.074;24:30.204|0.000|32.536;25:30.990|0.000|36.412;26:30.406|0.000|40.155;27:30.701|0.000|30.712;28:29.778|0.000|35.261;29:30.624|0.000|29.408"
81.575,"auto_JoinGroup_default",82.6761,0.0407,-403.8372,0.0000,0.2920,20.0660,431.8904,-403.9032,1.4090,434.5778,0,30,"0:28.825|0.000|62.289;1:28.506|0.000|59.252;2:27.231|0.000|53.102;3:27.343|0.000|63.149;4:30.113|0.000|56.157;5:28.858|0.000|53.574;6:27.680|0.000|56.273;7:28.273|0.000|51.574;8:28.666|0.000|55.151;9:28.492|0.000|57.198;10:29.680|0.000|60.057;11:27.522|0.000|61.195;12:29.598|0.000|58.226;13:27.442|0.000|58.367;14:27.579|0.000|54.172;15:30.907|0.000|79.310;16:30.423|0.000|27.588;17:29.410|0.000|33.410;18:29.409|0.000|30.444;19:30.793|0.000|37.874;20:30.722|0.000|33.660;21:29.631|0.000|37.423;22:29.395|0.000|28.589;23:30.960|0.000|35.012;24:30.209|0.000|32.499;25:30.991|0.000|36.350;26:30.401|0.000|40.090;27:30.698|0.000|30.660;28:29.781|0.000|35.212;29:30.618|0.000|29.345"
81.681,"auto_JoinGroup_default",82.7069,0.0407,-403.8254,0.0000,0.2920,20.0660,431.8847,-403.8914,1.4090,434.5266,0,30,"0:28.810|0.000|62.333;1:28.507|0.000|59.298;2:27.277|0.000|53.115;3:27.341|0.000|63.205;4:30.106|0.000|56.206;5:28.874|0.000|53.620;6:27.671|0.000|56.309;7:28.263|0.000|51.620;8:28.657|0.000|55.194;9:28.495|0.000|57.247;10:29.679|0.000|60.109;11:27.521|0.000|61.242;12:29.589|0.000|58.279;13:27.446|0.000|58.421;14:27.584|0.000|54.227;15:30.939|0.000|79.341;16:30.415|0.000|27.543;17:29.426|0.000|33.362;18:29.416|0.000|30.396;19:30.796|0.000|37.820;20:30.723|0.000|33.606;21:29.632|0.000|37.370;22:29.395|0.000|28.532;23:30.964|0.000|34.961;24:30.208|0.000|32.462;25:30.992|0.000|36.296;26:30.395|0.000|40.036;27:30.698|0.000|30.614;28:29.783|0.000|35.165;29:30.612|0.000|29.289"
81.783,"auto_JoinGroup_default",82.7349,0.0407,-403.8148,0.0000,0.2920,20.0660,431.8796,-403.8808,1.4090,434.4761,0,30,"0:28.798|0.000|62.372;1:28.508|0.000|59.342;2:27.324|0.000|53.126;3:27.338|0.000|63.256;4:30.099|0.000|56.254;5:28.887|0.000|53.662;6:27.665|0.000|56.343;7:28.253|0.000|51.655;8:28.647|0.000|55.236;9:28.497|0.000|57.292;10:29.679|0.000|60.156;11:27.518|0.000|61.288;12:29.583|0.000|58.327;13:27.450|0.000|58.471;14:27.588|0.000|54.277;15:30.964|0.000|79.367;16:30.407|0.000|27.499;17:29.439|0.000|33.322;18:29.418|0.000|30.361;19:30.798|0.000|37.771;20:30.725|0.000|33.556;21:29.633|0.000|37.320;22:29.394|0.000|28.481;23:30.969|0.000|34.917;24:30.207|0.000|32.421;25:30.992|0.000|36.247;26:30.392|0.000|39.987;27:30.700|0.000|30.570;28:29.786|0.000|35.122;29:30.606|0.000|29.239"
81.886,"auto_JoinGroup_default",82.7629,0.0407,-403.8041,0.0000,0.2920,20.0660,431.8745,-403.8701,1.4090,434.4248,0,30,"0:28.790|0.000|62.407;1:28.507|0.000|59.380;2:27.374|0.000|53.137;3:27.336|0.000|63.305;4:30.092|0.000|56.302;5:28.899|0.000|53.702;6:27.660|0.000|56.377;7:28.241|0.000|51.689;8:28.636|0.000|55.278;9:28.497|0.000|57.330;10:29.681|0.000|60.202;11:27.516|0.000|61.335;12:29.576|0.000|58.374;13:27.454|0.000|58.518;14:27.591|0.000|54.326;15:31.000|0.000|79.428;16:30.400|0.000|27.453;17:29.447|0.000|33.287;18:29.417|0.000|30.325;19:30.799|0.000|37.724;20:30.728|0.000|33.512;21:29.632|0.000|37.273;22:29.395|0.000|28.434;23:30.973|0.000|34.880;24:30.207|0.000|32.381;25:30.994|0.000|36.203;26:30.391|0.000|39.943;27:30.704|0.000|30.528;28:29.788|0.000|35.080;29:30.602|0.000|29.193"
81.991,"auto_JoinGroup_default",82.7937,0.0407,-403.7923,0.0000,0.2920,20.0660,431.8688,-403.8583,1.4090,434.3629,0,30,"0:28.779|0.000|62.453;1:28.510|0.000|59.414;2:27.430|0.000|53.149;3:27.335|0.000|63.360;4:30.084|0.000|56.358;5:28.912|0.000|53.749;6:27.651|0.000|56.422;7:28.225|0.000|51.729;8:28.627|0.000|55.318;9:28.495|0.000|57.373;10:29.684|0.000|60.251;11:27.516|0.000|61.391;12:29.570|0.000|58.427;13:27.459|0.000|58.573;14:27.596|0.000|54.383;15:31.042|0.000|79.489;16:30.390|0.000|27.398;17:29.452|0.000|33.247;18:29.417|0.000|30.277;19:30.800|0.000|37.671;20:30.734|0.000|33.461;21:29.631|0.000|37.218;22:29.397|0.000|28.379;23:30.979|0.000|34.835;24:30.206|0.000|32.327;25:30.998|0.000|36.152;26:30.392|0.000|39.897;27:30.707|0.000|30.479;28:29.789|0.000|35.031;29:30.599|0.000|29.141"
82.098,"auto_JoinGroup_default",82.8217,0.0407,-403.7816,0.0000,0.2920,20.0660,431.8637,-403.8477,1.4090,434.3064,0,30,"0:28.768|0.000|62.499;1:28.516|0.000|59.448;2:27.477|0.000|53.159;3:27.335|0.000|63.409;4:30.078|0.000|56.410;5:28.925|0.000|53.790;6:27.643|0.000|56.467;7:28.210|0.000|51.758;8:28.623|0.000|55.356;9:28.491|0.000|57.417;10:29.687|0.000|60.291;11:27.516|0.000|61.442;12:29.562|0.000|58.475;13:27.464|0.000|58.621;14:27.603|0.000|54.433;15:31.048|0.000|79.512;16:30.379|0.000|27.347;17:29.456|0.000|33.210;18:29.418|0.000|30.229;19:30.800|0.000|37.625;20:30.740|0.000|33.418;21:29.631|0.000|37.169;22:29.399|0.000|28.332;23:30.986|0.000|34.795;24:30.204|0.000|32.277;25:31.002|0.000|36.109;26:30.395|0.000|39.853;27:30.709|0.000|30.431;28:29.790|0.000|34.986;29:30.597|0.000|29.096"
82.214,"auto_JoinGroup_default",82.8553,0.0407,-403.7688,0.0000,0.2920,20.0660,431.8576,-403.8348,1.4090,434.2425,0,30,"0:28.755|0.000|62.555;1:28.523|0.000|59.497;2:27.526|0.000|53.169;3:27.336|0.000|63.463;4:30.072|0.000|56.469;5:28.942|0.000|53.833;6:27.635|0.000|56.521;7:28.198|0.000|51.793;8:28.617|0.000|55.404;9:28.486|0.000|57.470;10:29.686|0.000|60.338;11:27.515|0.000|61.499;12:29.553|0.000|58.529;13:27.469|0.000|58.675;14:27.613|0.000|54.490;15:31.053|0.000|79.543;16:30.366|0.000|27.290;17:29.460|0.000|33.165;18:29.417|0.000|30.170;19:30.803|0.000|37.574;20:30.747|0.000|33.374;21:29.630|0.000|37.117;22:29.403|0.000|28.280;23:30.990|0.000|34.756;24:30.202|0.000|32.220;25:31.007|0.000|36.061;26:30.399|0.000|39.802;27:30.712|0.000|30.374;28:29.792|0.000|34.936;29:30.597|0.000|29.049"
82.322,"auto_JoinGroup_default",82.8861,0.0407,-403.7571,0.0000,0.2920,20.0660,431.8520,-403.8231,1.4090,434.1820,0,30,"0:28.743|0.000|62.611;1:28.529|0.000|59.549;2:27.575|0.000|53.180;3:27.338|0.000|63.509;4:30.065|0.000|56.526;5:28.962|0.000|53.874;6:27.628|0.000|56.574;7:28.186|0.000|51.831;8:28.610|0.000|55.455;9:28.480|0.000|57.526;10:29.685|0.000|60.389;11:27.512|0.000|61.554;12:29.543|0.000|58.582;13:27.472|0.000|58.724;14:27.623|0.000|54.547;15:31.061|0.000|79.580;16:30.353|0.000|27.235;17:29.466|0.000|33.117;18:29.416|0.000|30.113;19:30.808|0.000|37.530;20:30.755|0.000|33.331;21:29.631|0.000|37.069;22:29.407|0.000|28.229;23:30.992|0.000|34.719;24:30.201|0.000|32.167;25:31.013|0.000|36.014;26:30.403|0.000|39.763;27:30.714|0.000|30.316;28:29.794|0.000|34.888;29:30.597|0.000|29.003"
82.430,"auto_JoinGroup_default",82.9169,0.0407,-403.7453,0.0000,0.2920,20.0660,431.8463,-403.8113,1.4090,434.1240,0,30,"0:28.732|0.000|62.669;1:28.537|0.000|59.604;2:27.629|0.000|53.195;3:27.341|0.000|63.558;4:30.056|0.000|56.580;5:28.981|0.000|53.916;6:27.619|0.000|56.627;7:28.172|0.000|51.873;8:28.603|0.000|55.509;9:28.474|0.000|57.583;10:29.683|0.000|60.444;11:27.509|0.000|61.605;12:29.533|0.000|58.634;13:27.472|0.000|58.772;14:27.632|0.000|54.597;15:31.074|0.000|79.637;16:30.344|0.000|27.184;17:29.472|0.000|33.066;18:29.414|0.000|30.056;19:30.816|0.000|37.484;20:30.763|0.000|33.289;21:29.633|0.000|37.025;22:29.410|0.000|28.181;23:30.992|0.000|34.678;24:30.203|0.000|32.115;25:31.017|0.000|35.972;26:30.402|0.000|39.724;27:30.715|0.000|30.258;28:29.797|0.000|34.841;29:30.599|0.000|28.958"
