time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"Strong_goal_head",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
1.605,"Strong_goal_head",-0.0015,4.2787,0.5491,0.0000,0.2920,20.0660,19.5169,0.4831,33.0175,33.0175,0,30,"0:30.233|0.000|22.870;1:26.630|0.000|20.067;2:27.649|0.000|23.796;3:30.232|0.000|20.623;4:28.905|0.000|23.517;5:27.202|0.000|21.981;6:28.510|0.000|20.872;7:27.551|0.000|19.544;8:27.934|0.000|20.245;9:26.582|0.000|22.610;10:29.662|0.000|21.650;11:25.962|0.000|22.883;12:26.392|0.000|21.754;13:28.290|0.000|21.687;14:31.106|0.000|21.491;15:28.138|0.000|66.417;16:29.086|0.000|70.335;17:27.052|0.000|70.533;18:30.041|0.000|68.959;19:28.619|0.000|68.846;20:27.076|0.000|68.681;21:31.182|0.000|67.269;22:30.841|0.000|69.193;23:30.065|0.000|66.785;24:28.605|0.000|67.298;25:27.814|0.000|69.627;26:28.940|0.000|71.074;27:29.034|0.000|68.391;28:27.321|0.000|67.410;29:27.762|0.000|70.819"
1.737,"Strong_goal_head",-0.0016,4.2787,0.5881,0.0000,0.2920,20.0660,19.4779,0.5221,33.0028,33.0028,0,30,"0:30.234|0.000|22.922;1:26.624|0.000|20.088;2:27.634|0.000|23.824;3:30.259|0.000|20.597;4:28.944|0.000|23.547;5:27.230|0.000|21.996;6:28.575|0.000|20.894;7:27.564|0.000|19.528;8:27.927|0.000|20.254;9:26.612|0.000|22.639;10:29.653|0.000|21.696;11:25.960|0.000|22.914;12:26.362|0.000|21.721;13:28.286|0.000|21.747;14:31.068|0.000|21.537;15:28.100|0.000|66.393;16:29.107|0.000|70.237;17:26.984|0.000|70.513;18:29.990|0.000|68.924;19:28.615|0.000|68.842;20:27.076|0.000|68.681;21:31.157|0.000|67.276;22:30.838|0.000|69.186;23:30.065|0.000|66.785;24:28.613|0.000|67.313;25:27.837|0.000|69.613;26:28.936|0.000|71.073;27:28.985|0.000|68.404;28:27.321|0.000|67.410;29:27.804|0.000|70.818"
1.863,"Strong_goal_head",-0.0017,4.2787,0.6272,0.0000,0.2920,20.0660,19.4388,0.5612,32.9981,32.9981,0,30,"0:30.235|0.000|22.978;1:26.623|0.000|20.121;2:27.621|0.000|23.858;3:30.283|0.000|20.575;4:28.974|0.000|23.575;5:27.256|0.000|22.005;6:28.627|0.000|20.912;7:27.576|0.000|19.507;8:27.871|0.000|20.287;9:26.636|0.000|22.662;10:29.646|0.000|21.747;11:25.967|0.000|22.942;12:26.332|0.000|21.687;13:28.282|0.000|21.811;14:31.044|0.000|21.567;15:28.061|0.000|66.372;16:29.276|0.000|70.055;17:26.977|0.000|70.500;18:29.995|0.000|68.912;19:28.617|0.000|68.841;20:27.076|0.000|68.681;21:31.114|0.000|67.258;22:30.849|0.000|69.189;23:30.065|0.000|66.785;24:28.675|0.000|67.366;25:27.936|0.000|69.564;26:28.897|0.000|71.105;27:29.002|0.000|68.380;28:27.321|0.000|67.410;29:27.807|0.000|70.814"
1.989,"Strong_goal_head",-0.0018,4.2787,0.6632,0.0000,0.2920,20.0660,19.4028,0.5972,32.9981,32.9990,0,30,"0:30.237|0.000|23.033;1:26.620|0.000|20.162;2:27.606|0.000|23.894;3:30.304|0.000|20.559;4:28.996|0.000|23.600;5:27.278|0.000|22.005;6:28.670|0.000|20.925;7:27.587|0.000|19.482;8:27.854|0.000|20.317;9:26.657|0.000|22.682;10:29.638|0.000|21.799;11:25.975|0.000|22.978;12:26.306|0.000|21.652;13:28.282|0.000|21.864;14:31.028|0.000|21.594;15:28.018|0.000|66.351;16:29.308|0.000|70.001;17:26.938|0.000|70.485;18:29.969|0.000|68.907;19:28.684|0.000|68.875;20:27.078|0.000|68.680;21:31.105|0.000|67.233;22:30.879|0.000|69.200;23:30.065|0.000|66.785;24:28.713|0.000|67.404;25:28.040|0.000|69.448;26:28.883|0.000|71.141;27:29.128|0.000|68.315;28:27.321|0.000|67.410;29:27.808|0.000|70.815"
2.123,"Strong_goal_head",-0.0020,4.2787,0.7052,0.0000,0.2920,20.0660,19.3608,0.6392,32.9981,33.0036,0,30,"0:30.239|0.000|23.098;1:26.617|0.000|20.216;2:27.588|0.000|23.944;3:30.321|0.000|20.547;4:29.020|0.000|23.632;5:27.313|0.000|22.004;6:28.715|0.000|20.939;7:27.599|0.000|19.450;8:27.855|0.000|20.345;9:26.682|0.000|22.702;10:29.629|0.000|21.862;11:25.983|0.000|23.031;12:26.277|0.000|21.616;13:28.284|0.000|21.919;14:31.009|0.000|21.630;15:27.975|0.000|66.328;16:29.387|0.000|69.980;17:26.889|0.000|70.463;18:29.952|0.000|68.910;19:28.623|0.000|68.878;20:27.091|0.000|68.671;21:31.108|0.000|67.230;22:30.886|0.000|69.213;23:30.061|0.000|66.784;24:28.778|0.000|67.427;25:27.980|0.000|69.462;26:28.899|0.000|71.150;27:29.273|0.000|68.219;28:27.321|0.000|67.410;29:27.832|0.000|70.825"
2.247,"Strong_goal_head",-0.0021,4.2787,0.7412,0.0000,0.2920,20.0660,19.3248,0.6752,32.9981,33.0123,0,30,"0:30.241|0.000|23.156;1:26.616|0.000|20.268;2:27.574|0.000|23.994;3:30.332|0.000|20.540;4:29.043|0.000|23.669;5:27.358|0.000|22.011;6:28.759|0.000|20.955;7:27.613|0.000|19.411;8:27.852|0.000|20.382;9:26.708|0.000|22.722;10:29.623|0.000|21.918;11:25.994|0.000|23.095;12:26.259|0.000|21.598;13:28.288|0.000|21.980;14:30.990|0.000|21.666;15:27.945|0.000|66.313;16:29.412|0.000|69.975;17:26.866|0.000|70.450;18:29.927|0.000|68.898;19:28.587|0.000|68.890;20:27.097|0.000|68.660;21:31.103|0.000|67.229;22:30.880|0.000|69.267;23:30.041|0.000|66.770;24:28.814|0.000|67.401;25:27.903|0.000|69.532;26:28.883|0.000|71.169;27:29.281|0.000|68.214;28:27.321|0.000|67.410;29:27.833|0.000|70.834"
2.374,"Strong_goal_head",-0.0022,4.2787,0.7802,0.0000,0.2920,20.0660,19.2858,0.7142,32.9981,33.0222,0,30,"0:30.243|0.000|23.218;1:26.616|0.000|20.324;2:27.559|0.000|24.050;3:30.340|0.000|20.536;4:29.067|0.000|23.714;5:27.399|0.000|22.026;6:28.807|0.000|20.975;7:27.630|0.000|19.369;8:27.843|0.000|20.434;9:26.741|0.000|22.748;10:29.616|0.000|21.977;11:26.001|0.000|23.150;12:26.250|0.000|21.592;13:28.291|0.000|22.036;14:30.969|0.000|21.712;15:27.921|0.000|66.302;16:29.446|0.000|69.964;17:26.850|0.000|70.413;18:29.909|0.000|68.882;19:28.545|0.000|68.883;20:27.114|0.000|68.655;21:31.086|0.000|67.225;22:30.932|0.000|69.261;23:30.035|0.000|66.757;24:28.858|0.000|67.353;25:27.961|0.000|69.540;26:28.872|0.000|71.181;27:29.342|0.000|68.191;28:27.321|0.000|67.410;29:27.832|0.000|70.861"
2.500,"Strong_goal_head",-0.0023,4.2787,0.8192,0.0000,0.2920,20.0660,19.2468,0.7532,32.9981,33.0316,0,30,"0:30.244|0.000|23.279;1:26.613|0.000|20.382;2:27.543|0.000|24.106;3:30.347|0.000|20.531;4:29.090|0.000|23.763;5:27.425|0.000|22.043;6:28.856|0.000|20.996;7:27.646|0.000|19.328;8:27.831|0.000|20.494;9:26.775|0.000|22.780;10:29.607|0.000|22.034;11:26.006|0.000|23.194;12:26.236|0.000|21.589;13:28.291|0.000|22.078;14:30.947|0.000|21.763;15:27.906|0.000|66.294;16:29.480|0.000|69.956;17:26.838|0.000|70.364;18:29.901|0.000|68.869;19:28.508|0.000|68.854;20:27.150|0.000|68.640;21:31.070|0.000|67.219;22:30.982|0.000|69.253;23:30.000|0.000|66.721;24:28.888|0.000|67.304;25:28.014|0.000|69.549;26:28.864|0.000|71.189;27:29.368|0.000|68.168;28:27.321|0.000|67.410;29:27.867|0.000|70.876"
2.625,"Strong_goal_head",-0.0024,4.2787,0.8552,0.0000,0.2920,20.0660,19.2108,0.7892,32.9981,33.0425,0,30,"0:30.245|0.000|23.336;1:26.609|0.000|20.442;2:27.526|0.000|24.160;3:30.352|0.000|20.529;4:29.111|0.000|23.816;5:27.444|0.000|22.061;6:28.903|0.000|21.019;7:27.660|0.000|19.296;8:27.821|0.000|20.550;9:26.807|0.000|22.814;10:29.598|0.000|22.088;11:26.013|0.000|23.232;12:26.231|0.000|21.591;13:28.295|0.000|22.112;14:30.926|0.000|21.814;15:27.895|0.000|66.290;16:29.518|0.000|69.941;17:26.832|0.000|70.309;18:29.895|0.000|68.857;19:28.479|0.000|68.786;20:27.192|0.000|68.620;21:31.054|0.000|67.212;22:31.028|0.000|69.242;23:29.959|0.000|66.675;24:28.900|0.000|67.265;25:28.065|0.000|69.563;26:28.858|0.000|71.194;27:29.382|0.000|68.134;28:27.321|0.000|67.410;29:27.921|0.000|70.865"
2.739,"Strong_goal_head",-0.0025,4.2787,0.8882,0.0000,0.2920,20.0660,19.1778,0.8222,32.9981,33.0547,0,30,"0:30.244|0.000|23.387;1:26.604|0.000|20.502;2:27.510|0.000|24.209;3:30.356|0.000|20.527;4:29.132|0.000|23.868;5:27.459|0.000|22.080;6:28.948|0.000|21.040;7:27.673|0.000|19.272;8:27.809|0.000|20.599;9:26.837|0.000|22.848;10:29.588|0.000|22.137;11:26.025|0.000|23.262;12:26.232|0.000|21.591;13:28.305|0.000|22.137;14:30.904|0.000|21.859;15:27.881|0.000|66.285;16:29.556|0.000|69.923;17:26.829|0.000|70.252;18:29.892|0.000|68.844;19:28.474|0.000|68.727;20:27.230|0.000|68.602;21:31.035|0.000|67.203;22:31.067|0.000|69.230;23:29.920|0.000|66.619;24:28.906|0.000|67.224;25:28.108|0.000|69.575;26:28.853|0.000|71.199;27:29.388|0.000|68.096;28:27.318|0.000|67.402;29:27.958|0.000|70.849"
