time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"Faster_goalhead",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
1.723,"Faster_goalhead",-0.0016,4.2787,0.5851,0.0000,0.2920,20.0660,19.4809,0.5191,33.3077,33.3077,0,30,"0:29.619|0.000|21.553;1:29.239|0.000|23.666;2:28.831|0.000|21.823;3:29.334|0.000|20.503;4:29.900|0.000|24.292;5:27.388|0.000|21.483;6:26.746|0.000|20.519;7:30.755|0.000|20.911;8:27.438|0.000|22.399;9:30.481|0.000|19.770;10:29.251|0.000|22.683;11:27.945|0.000|23.175;12:27.670|0.000|19.124;13:30.681|0.000|22.268;14:28.626|0.000|19.493;15:31.037|0.000|69.826;16:28.148|0.000|68.718;17:29.656|0.000|68.653;18:28.699|0.000|69.589;19:29.057|0.000|70.620;20:27.136|0.000|67.663;21:28.714|0.000|68.195;22:29.357|0.000|69.068;23:29.261|0.000|67.827;24:30.110|0.000|68.237;25:29.603|0.000|70.172;26:27.877|0.000|67.858;27:26.421|0.000|67.524;28:27.201|0.000|69.340;29:29.477|0.000|69.557"
1.846,"Faster_goalhead",-0.0017,4.2787,0.6212,0.0000,0.2920,20.0660,19.4448,0.5552,33.2249,33.2249,0,30,"0:29.614|0.000|21.635;1:29.236|0.000|23.743;2:28.906|0.000|21.840;3:29.320|0.000|20.586;4:29.911|0.000|24.376;5:27.306|0.000|21.501;6:26.691|0.000|20.520;7:30.804|0.000|20.980;8:27.384|0.000|22.463;9:30.558|0.000|19.772;10:29.287|0.000|22.762;11:27.950|0.000|23.262;12:27.577|0.000|19.150;13:30.672|0.000|22.359;14:28.594|0.000|19.518;15:31.032|0.000|69.895;16:28.110|0.000|68.759;17:29.708|0.000|68.582;18:28.524|0.000|69.651;19:28.969|0.000|70.676;20:26.813|0.000|67.646;21:28.645|0.000|68.253;22:29.397|0.000|69.024;23:29.279|0.000|67.793;24:30.138|0.000|68.181;25:29.638|0.000|70.185;26:27.806|0.000|67.838;27:26.423|0.000|67.525;28:27.201|0.000|69.340;29:29.489|0.000|69.532"
1.961,"Faster_goalhead",-0.0018,4.2787,0.6572,0.0000,0.2920,20.0660,19.4088,0.5912,33.1521,33.1521,0,30,"0:29.552|0.000|21.597;1:29.225|0.000|23.812;2:28.919|0.000|21.907;3:29.308|0.000|20.656;4:29.922|0.000|24.460;5:27.223|0.000|21.520;6:26.631|0.000|20.542;7:30.849|0.000|21.058;8:27.333|0.000|22.540;9:30.629|0.000|19.776;10:29.320|0.000|22.847;11:27.956|0.000|23.349;12:27.497|0.000|19.174;13:30.664|0.000|22.445;14:28.574|0.000|19.542;15:31.027|0.000|69.969;16:28.096|0.000|68.816;17:29.685|0.000|68.512;18:28.446|0.000|69.725;19:28.973|0.000|70.730;20:26.825|0.000|67.671;21:28.604|0.000|68.277;22:29.434|0.000|68.986;23:29.321|0.000|67.760;24:30.447|0.000|68.116;25:29.711|0.000|70.231;26:27.769|0.000|67.819;27:26.378|0.000|67.647;28:27.201|0.000|69.340;29:29.471|0.000|69.511"
2.101,"Faster_goalhead",-0.0019,4.2787,0.6992,0.0000,0.2920,20.0660,19.3668,0.6332,33.0687,33.0687,0,30,"0:29.530|0.000|21.564;1:29.195|0.000|23.901;2:28.885|0.000|21.952;3:29.301|0.000|20.703;4:29.937|0.000|24.558;5:27.136|0.000|21.549;6:26.579|0.000|20.566;7:30.900|0.000|21.153;8:27.272|0.000|22.630;9:30.707|0.000|19.783;10:29.358|0.000|22.937;11:27.964|0.000|23.450;12:27.404|0.000|19.205;13:30.655|0.000|22.543;14:28.557|0.000|19.573;15:31.019|0.000|70.063;16:28.009|0.000|68.837;17:29.455|0.000|68.341;18:28.402|0.000|69.782;19:28.918|0.000|70.780;20:26.599|0.000|67.673;21:28.523|0.000|68.259;22:30.038|0.000|69.124;23:29.381|0.000|67.698;24:30.555|0.000|68.108;25:29.776|0.000|70.269;26:27.621|0.000|67.781;27:26.199|0.000|67.681;28:27.201|0.000|69.340;29:29.375|0.000|69.545"
2.235,"Faster_goalhead",-0.0021,4.2787,0.7382,0.0000,0.2920,20.0660,19.3278,0.6722,32.9890,32.9890,0,30,"0:29.607|0.000|21.622;1:29.178|0.000|23.975;2:28.838|0.000|22.077;3:29.263|0.000|20.767;4:29.954|0.000|24.651;5:27.068|0.000|21.585;6:26.549|0.000|20.582;7:30.954|0.000|21.239;8:27.218|0.000|22.714;9:30.769|0.000|19.790;10:29.401|0.000|23.004;11:27.973|0.000|23.548;12:27.313|0.000|19.236;13:30.645|0.000|22.635;14:28.537|0.000|19.611;15:31.016|0.000|70.147;16:27.919|0.000|68.853;17:29.429|0.000|68.295;18:28.314|0.000|69.791;19:28.841|0.000|70.804;20:26.719|0.000|67.420;21:28.467|0.000|68.215;22:30.191|0.000|69.101;23:29.640|0.000|67.447;24:30.764|0.000|68.083;25:29.750|0.000|70.356;26:27.586|0.000|67.819;27:26.116|0.000|67.698;28:27.201|0.000|69.340;29:29.438|0.000|69.647"
2.370,"Faster_goalhead",-0.0022,4.2787,0.7802,0.0000,0.2920,20.0660,19.2858,0.7142,32.9117,32.9117,0,30,"0:29.672|0.000|21.697;1:29.173|0.000|24.052;2:28.805|0.000|22.172;3:29.219|0.000|20.827;4:29.971|0.000|24.755;5:26.993|0.000|21.645;6:26.530|0.000|20.595;7:31.005|0.000|21.328;8:27.163|0.000|22.804;9:30.806|0.000|19.790;10:29.447|0.000|23.066;11:27.984|0.000|23.647;12:27.221|0.000|19.275;13:30.636|0.000|22.735;14:28.515|0.000|19.668;15:31.008|0.000|70.247;16:27.828|0.000|68.856;17:29.353|0.000|68.257;18:28.219|0.000|69.797;19:28.753|0.000|70.832;20:26.751|0.000|67.376;21:28.421|0.000|68.155;22:30.265|0.000|69.094;23:29.732|0.000|67.448;24:30.861|0.000|68.084;25:29.828|0.000|70.418;26:27.511|0.000|67.772;27:26.079|0.000|67.681;28:27.203|0.000|69.340;29:29.519|0.000|69.654"
2.488,"Faster_goalhead",-0.0023,4.2787,0.8132,0.0000,0.2920,20.0660,19.2528,0.7472,32.8622,32.8622,0,30,"0:29.711|0.000|21.749;1:29.165|0.000|24.131;2:28.792|0.000|22.224;3:29.179|0.000|20.880;4:29.983|0.000|24.838;5:26.954|0.000|21.686;6:26.518|0.000|20.606;7:31.015|0.000|21.357;8:27.139|0.000|22.861;9:30.839|0.000|19.794;10:29.479|0.000|23.106;11:27.993|0.000|23.733;12:27.152|0.000|19.322;13:30.629|0.000|22.812;14:28.497|0.000|19.723;15:31.003|0.000|70.326;16:27.793|0.000|68.863;17:29.290|0.000|68.216;18:28.149|0.000|69.801;19:28.684|0.000|70.851;20:26.689|0.000|67.258;21:28.398|0.000|68.095;22:30.331|0.000|69.078;23:29.780|0.000|67.381;24:30.918|0.000|68.107;25:29.902|0.000|70.439;26:27.460|0.000|67.714;27:26.050|0.000|67.925;28:27.205|0.000|69.340;29:29.537|0.000|69.642"
2.620,"Faster_goalhead",-0.0024,4.2787,0.8552,0.0000,0.2920,20.0660,19.2108,0.7892,32.8185,32.8185,0,30,"0:29.761|0.000|21.831;1:29.154|0.000|24.235;2:28.765|0.000|22.287;3:29.123|0.000|20.958;4:29.998|0.000|24.936;5:26.918|0.000|21.735;6:26.510|0.000|20.617;7:31.024|0.000|21.416;8:27.129|0.000|22.920;9:30.901|0.000|19.819;10:29.516|0.000|23.168;11:28.002|0.000|23.839;12:27.085|0.000|19.384;13:30.623|0.000|22.911;14:28.475|0.000|19.795;15:30.999|0.000|70.421;16:27.691|0.000|68.758;17:29.201|0.000|68.134;18:28.069|0.000|69.804;19:28.611|0.000|70.865;20:26.689|0.000|67.089;21:28.369|0.000|68.009;22:30.421|0.000|69.031;23:29.800|0.000|67.285;24:31.007|0.000|68.078;25:29.987|0.000|70.469;26:27.443|0.000|67.676;27:26.068|0.000|67.985;28:27.205|0.000|69.340;29:29.537|0.000|69.634"
2.738,"Faster_goalhead",-0.0025,4.2787,0.8882,0.0000,0.2920,20.0660,19.1778,0.8222,32.7950,32.7950,0,30,"0:29.804|0.000|21.904;1:29.146|0.000|24.320;2:28.741|0.000|22.341;3:29.078|0.000|21.028;4:30.010|0.000|25.014;5:26.889|0.000|21.788;6:26.502|0.000|20.623;7:31.032|0.000|21.478;8:27.121|0.000|22.989;9:30.955|0.000|19.849;10:29.546|0.000|23.234;11:28.008|0.000|23.923;12:27.046|0.000|19.433;13:30.617|0.000|22.995;14:28.455|0.000|19.855;15:30.999|0.000|70.500;16:27.666|0.000|68.674;17:29.176|0.000|68.094;18:28.007|0.000|69.806;19:28.550|0.000|70.875;20:26.692|0.000|67.011;21:28.324|0.000|67.906;22:30.488|0.000|68.988;23:29.841|0.000|67.200;24:31.080|0.000|68.047;25:30.054|0.000|70.501;26:27.397|0.000|67.613;27:26.105|0.000|68.106;28:27.205|0.000|69.340;29:29.552|0.000|69.611"
2.838,"Faster_goalhead",-0.0026,4.2787,0.9182,0.0000,0.2920,20.0660,19.1478,0.8522,32.7807,32.7807,0,30,"0:29.845|0.000|21.969;1:29.136|0.000|24.397;2:28.720|0.000|22.397;3:29.035|0.000|21.093;4:30.020|0.000|25.085;5:26.865|0.000|21.842;6:26.491|0.000|20.648;7:31.039|0.000|21.543;8:27.112|0.000|23.064;9:30.986|0.000|19.871;10:29.575|0.000|23.305;11:28.013|0.000|23.998;12:27.018|0.000|19.478;13:30.611|0.000|23.072;14:28.435|0.000|19.909;15:31.002|0.000|70.573;16:27.656|0.000|68.597;17:29.179|0.000|68.069;18:27.952|0.000|69.804;19:28.495|0.000|70.887;20:26.693|0.000|66.936;21:28.298|0.000|67.826;22:30.543|0.000|68.949;23:29.874|0.000|67.125;24:31.150|0.000|67.998;25:30.101|0.000|70.517;26:27.350|0.000|67.551;27:26.137|0.000|68.182;28:27.205|0.000|69.340;29:29.568|0.000|69.572"
