time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"weak_goal_head",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
8.888,"weak_goal_head",28.5865,0.0400,35.2446,0.0000,0.2920,20.0660,32.3663,35.1786,8.6056,8.6056,0,30,"0:29.084|0.000|25.662;1:27.271|0.000|21.441;2:30.674|0.000|24.040;3:30.238|0.000|26.570;4:26.929|0.000|25.625;5:28.152|0.000|26.650;6:28.537|0.000|24.154;7:30.568|0.000|21.438;8:27.102|0.000|24.392;9:30.139|0.000|25.041;10:27.054|0.000|22.989;11:28.935|0.000|21.178;12:29.546|0.000|23.302;13:28.288|0.000|22.670;14:28.041|0.000|25.185;15:29.132|0.000|65.559;16:30.539|0.000|68.355;17:29.274|0.000|69.791;18:27.279|0.000|65.029;19:30.557|0.000|66.490;20:27.107|0.000|66.915;21:30.804|0.000|64.214;22:31.151|0.000|67.413;23:29.443|0.000|68.091;24:28.297|0.000|65.959;25:28.463|0.000|67.339;26:29.421|0.000|66.751;27:30.813|0.000|69.407;28:31.114|0.000|65.487;29:27.995|0.000|68.703"
9.029,"weak_goal_head",28.5828,0.0400,35.2028,0.0000,0.2920,20.0660,32.3435,35.1368,8.5018,8.5018,0,30,"0:29.086|0.000|25.722;1:27.277|0.000|21.478;2:30.666|0.000|24.104;3:30.237|0.000|26.632;4:26.931|0.000|25.682;5:28.153|0.000|26.712;6:28.539|0.000|24.207;7:30.564|0.000|21.499;8:27.102|0.000|24.451;9:30.141|0.000|25.093;10:27.071|0.000|23.044;11:28.936|0.000|21.220;12:29.544|0.000|23.351;13:28.304|0.000|22.722;14:28.041|0.000|25.244;15:29.094|0.000|65.547;16:30.553|0.000|68.321;17:29.298|0.000|69.743;18:27.285|0.000|64.979;19:30.558|0.000|66.431;20:27.133|0.000|66.865;21:30.802|0.000|64.154;22:31.157|0.000|67.376;23:29.465|0.000|68.043;24:28.302|0.000|65.930;25:28.495|0.000|67.301;26:29.429|0.000|66.712;27:30.798|0.000|69.360;28:31.111|0.000|65.428;29:28.022|0.000|68.660"
9.143,"weak_goal_head",28.5797,0.0400,35.1669,0.0000,0.2920,20.0660,32.3239,35.1009,8.4122,8.4122,0,30,"0:29.086|0.000|25.777;1:27.279|0.000|21.512;2:30.661|0.000|24.157;3:30.235|0.000|26.687;4:26.933|0.000|25.737;5:28.155|0.000|26.766;6:28.543|0.000|24.254;7:30.559|0.000|21.549;8:27.102|0.000|24.503;9:30.140|0.000|25.140;10:27.087|0.000|23.090;11:28.936|0.000|21.259;12:29.543|0.000|23.395;13:28.318|0.000|22.758;14:28.040|0.000|25.296;15:29.055|0.000|65.539;16:30.566|0.000|68.285;17:29.318|0.000|69.700;18:27.291|0.000|64.936;19:30.559|0.000|66.381;20:27.153|0.000|66.828;21:30.800|0.000|64.101;22:31.163|0.000|67.340;23:29.483|0.000|68.000;24:28.302|0.000|65.923;25:28.512|0.000|67.280;26:29.443|0.000|66.681;27:30.785|0.000|69.332;28:31.107|0.000|65.377;29:28.047|0.000|68.622"
9.278,"weak_goal_head",28.5763,0.0400,35.1281,0.0000,0.2920,20.0660,32.3028,35.0621,8.3164,8.3164,0,30,"0:29.087|0.000|25.834;1:27.278|0.000|21.547;2:30.661|0.000|24.208;3:30.232|0.000|26.747;4:26.935|0.000|25.795;5:28.156|0.000|26.822;6:28.548|0.000|24.311;7:30.553|0.000|21.597;8:27.103|0.000|24.558;9:30.139|0.000|25.195;10:27.108|0.000|23.136;11:28.938|0.000|21.297;12:29.545|0.000|23.437;13:28.328|0.000|22.793;14:28.038|0.000|25.351;15:29.015|0.000|65.533;16:30.582|0.000|68.240;17:29.340|0.000|69.653;18:27.299|0.000|64.887;19:30.562|0.000|66.326;20:27.173|0.000|66.792;21:30.796|0.000|64.045;22:31.169|0.000|67.292;23:29.504|0.000|67.956;24:28.302|0.000|65.923;25:28.526|0.000|67.259;26:29.462|0.000|66.651;27:30.774|0.000|69.299;28:31.102|0.000|65.320;29:28.073|0.000|68.584"
9.409,"weak_goal_head",28.5729,0.0400,35.0893,0.0000,0.2920,20.0660,32.2817,35.0233,8.2225,8.2225,0,30,"0:29.088|0.000|25.891;1:27.280|0.000|21.582;2:30.663|0.000|24.267;3:30.229|0.000|26.806;4:26.939|0.000|25.853;5:28.157|0.000|26.877;6:28.552|0.000|24.370;7:30.545|0.000|21.641;8:27.105|0.000|24.610;9:30.137|0.000|25.252;10:27.128|0.000|23.184;11:28.939|0.000|21.331;12:29.549|0.000|23.477;13:28.337|0.000|22.837;14:28.036|0.000|25.405;15:28.980|0.000|65.527;16:30.598|0.000|68.190;17:29.363|0.000|69.610;18:27.307|0.000|64.837;19:30.564|0.000|66.276;20:27.194|0.000|66.758;21:30.790|0.000|63.991;22:31.173|0.000|67.237;23:29.524|0.000|67.919;24:28.277|0.000|65.915;25:28.539|0.000|67.236;26:29.479|0.000|66.621;27:30.773|0.000|69.268;28:31.097|0.000|65.268;29:28.097|0.000|68.552"
9.537,"weak_goal_head",28.5695,0.0400,35.0504,0.0000,0.2920,20.0660,32.2607,34.9844,8.1342,8.1342,0,30,"0:29.089|0.000|25.947;1:27.282|0.000|21.617;2:30.665|0.000|24.328;3:30.226|0.000|26.862;4:26.942|0.000|25.908;5:28.156|0.000|26.927;6:28.556|0.000|24.432;7:30.536|0.000|21.683;8:27.106|0.000|24.662;9:30.136|0.000|25.308;10:27.145|0.000|23.220;11:28.940|0.000|21.368;12:29.553|0.000|23.521;13:28.349|0.000|22.888;14:28.035|0.000|25.453;15:28.950|0.000|65.517;16:30.614|0.000|68.142;17:29.385|0.000|69.573;18:27.315|0.000|64.783;19:30.565|0.000|66.223;20:27.213|0.000|66.728;21:30.782|0.000|63.936;22:31.178|0.000|67.181;23:29.545|0.000|67.883;24:28.242|0.000|65.912;25:28.553|0.000|67.213;26:29.497|0.000|66.590;27:30.780|0.000|69.233;28:31.091|0.000|65.215;29:28.123|0.000|68.522"
9.658,"weak_goal_head",28.5664,0.0400,35.0146,0.0000,0.2920,20.0660,32.2413,34.9486,8.0486,8.0486,0,30,"0:29.090|0.000|26.000;1:27.283|0.000|21.654;2:30.665|0.000|24.386;3:30.223|0.000|26.915;4:26.944|0.000|25.960;5:28.154|0.000|26.977;6:28.558|0.000|24.491;7:30.525|0.000|21.723;8:27.106|0.000|24.708;9:30.136|0.000|25.362;10:27.150|0.000|23.237;11:28.941|0.000|21.405;12:29.556|0.000|23.565;13:28.359|0.000|22.941;14:28.036|0.000|25.499;15:28.925|0.000|65.506;16:30.632|0.000|68.099;17:29.408|0.000|69.538;18:27.324|0.000|64.729;19:30.566|0.000|66.170;20:27.230|0.000|66.701;21:30.775|0.000|63.889;22:31.185|0.000|67.127;23:29.565|0.000|67.850;24:28.203|0.000|65.911;25:28.568|0.000|67.188;26:29.517|0.000|66.559;27:30.788|0.000|69.195;28:31.087|0.000|65.162;29:28.147|0.000|68.493"
9.786,"weak_goal_head",28.5630,0.0400,34.9758,0.0000,0.2920,20.0660,32.2203,34.9098,7.9558,7.9558,0,30,"0:29.090|0.000|26.052;1:27.285|0.000|21.693;2:30.664|0.000|24.445;3:30.221|0.000|26.968;4:26.943|0.000|26.009;5:28.151|0.000|27.031;6:28.559|0.000|24.552;7:30.514|0.000|21.765;8:27.104|0.000|24.753;9:30.137|0.000|25.418;10:27.155|0.000|23.267;11:28.940|0.000|21.442;12:29.559|0.000|23.615;13:28.370|0.000|23.000;14:28.037|0.000|25.549;15:28.902|0.000|65.496;16:30.651|0.000|68.058;17:29.431|0.000|69.507;18:27.332|0.000|64.670;19:30.567|0.000|66.112;20:27.246|0.000|66.673;21:30.768|0.000|63.840;22:31.194|0.000|67.066;23:29.581|0.000|67.828;24:28.153|0.000|65.904;25:28.583|0.000|67.156;26:29.539|0.000|66.520;27:30.797|0.000|69.157;28:31.083|0.000|65.106;29:28.164|0.000|68.474"
9.915,"weak_goal_head",28.5596,0.0400,34.9369,0.0000,0.2920,20.0660,32.1993,34.8709,7.8610,7.8610,0,30,"0:29.089|0.000|26.107;1:27.286|0.000|21.733;2:30.662|0.000|24.505;3:30.220|0.000|27.017;4:26.941|0.000|26.061;5:28.148|0.000|27.087;6:28.561|0.000|24.610;7:30.503|0.000|21.811;8:27.101|0.000|24.803;9:30.140|0.000|25.480;10:27.162|0.000|23.309;11:28.933|0.000|21.482;12:29.560|0.000|23.666;13:28.382|0.000|23.059;14:28.039|0.000|25.603;15:28.880|0.000|65.487;16:30.670|0.000|68.022;17:29.450|0.000|69.481;18:27.339|0.000|64.610;19:30.569|0.000|66.051;20:27.264|0.000|66.640;21:30.764|0.000|63.789;22:31.200|0.000|67.007;23:29.595|0.000|67.802;24:28.101|0.000|65.897;25:28.601|0.000|67.120;26:29.564|0.000|66.478;27:30.808|0.000|69.118;28:31.080|0.000|65.048;29:28.180|0.000|68.451"
10.045,"weak_goal_head",28.5562,0.0400,34.8981,0.0000,0.2920,20.0660,32.1784,34.8321,7.7641,7.7641,0,30,"0:29.088|0.000|26.163;1:27.286|0.000|21.774;2:30.661|0.000|24.560;3:30.219|0.000|27.069;4:26.938|0.000|26.115;5:28.146|0.000|27.145;6:28.564|0.000|24.665;7:30.491|0.000|21.862;8:27.097|0.000|24.854;9:30.141|0.000|25.522;10:27.169|0.000|23.361;11:28.925|0.000|21.522;12:29.561|0.000|23.719;13:28.396|0.000|23.116;14:28.040|0.000|25.662;15:28.860|0.000|65.480;16:30.690|0.000|67.986;17:29.467|0.000|69.451;18:27.345|0.000|64.554;19:30.571|0.000|65.989;20:27.285|0.000|66.600;21:30.760|0.000|63.733;22:31.206|0.000|66.945;23:29.611|0.000|67.773;24:28.051|0.000|65.886;25:28.619|0.000|67.085;26:29.589|0.000|66.436;27:30.820|0.000|69.077;28:31.076|0.000|64.991;29:28.197|0.000|68.427"
10.165,"weak_goal_head",28.5531,0.0400,34.8623,0.0000,0.2920,20.0660,32.1591,34.7963,7.6750,7.6750,0,30,"0:29.087|0.000|26.218;1:27.286|0.000|21.812;2:30.660|0.000|24.609;3:30.218|0.000|27.120;4:26.937|0.000|26.163;5:28.144|0.000|27.198;6:28.568|0.000|24.708;7:30.479|0.000|21.913;8:27.095|0.000|24.902;9:30.137|0.000|25.573;10:27.174|0.000|23.414;11:28.918|0.000|21.560;12:29.563|0.000|23.765;13:28.409|0.000|23.164;14:28.042|0.000|25.716;15:28.843|0.000|65.476;16:30.709|0.000|67.951;17:29.485|0.000|69.423;18:27.353|0.000|64.506;19:30.570|0.000|65.935;20:27.304|0.000|66.557;21:30.757|0.000|63.679;22:31.207|0.000|66.895;23:29.629|0.000|67.746;24:28.004|0.000|65.867;25:28.636|0.000|67.053;26:29.615|0.000|66.399;27:30.832|0.000|69.037;28:31.073|0.000|64.940;29:28.214|0.000|68.404"
10.283,"weak_goal_head",28.5499,0.0400,34.8264,0.0000,0.2920,20.0660,32.1398,34.7604,7.5851,7.5851,0,30,"0:29.085|0.000|26.276;1:27.287|0.000|21.851;2:30.661|0.000|24.652;3:30.216|0.000|27.173;4:26.937|0.000|26.213;5:28.143|0.000|27.252;6:28.575|0.000|24.747;7:30.467|0.000|21.968;8:27.093|0.000|24.952;9:30.133|0.000|25.626;10:27.181|0.000|23.468;11:28.912|0.000|21.601;12:29.565|0.000|23.811;13:28.423|0.000|23.206;14:28.045|0.000|25.770;15:28.828|0.000|65.472;16:30.722|0.000|67.925;17:29.506|0.000|69.391;18:27.364|0.000|64.464;19:30.570|0.000|65.883;20:27.320|0.000|66.510;21:30.754|0.000|63.624;22:31.205|0.000|66.844;23:29.647|0.000|67.711;24:27.957|0.000|65.835;25:28.654|0.000|67.022;26:29.642|0.000|66.363;27:30.845|0.000|68.996;28:31.069|0.000|64.889;29:28.234|0.000|68.376"
10.385,"weak_goal_head",28.5473,0.0400,34.7966,0.0000,0.2920,20.0660,32.1238,34.7306,7.5120,7.5120,0,30,"0:29.084|0.000|26.322;1:27.289|0.000|21.881;2:30.664|0.000|24.683;3:30.213|0.000|27.217;4:26.937|0.000|26.256;5:28.143|0.000|27.295;6:28.581|0.000|24.782;7:30.459|0.000|22.012;8:27.092|0.000|24.992;9:30.129|0.000|25.671;10:27.187|0.000|23.513;11:28.909|0.000|21.635;12:29.567|0.000|23.847;13:28.435|0.000|23.241;14:28.048|0.000|25.813;15:28.819|0.000|65.471;16:30.730|0.000|67.904;17:29.524|0.000|69.361;18:27.374|0.000|64.430;19:30.571|0.000|65.844;20:27.332|0.000|66.470;21:30.752|0.000|63.580;22:31.200|0.000|66.802;23:29.663|0.000|67.681;24:27.925|0.000|65.804;25:28.669|0.000|67.000;26:29.661|0.000|66.336;27:30.857|0.000|68.964;28:31.066|0.000|64.848;29:28.249|0.000|68.350"
10.493,"weak_goal_head",28.5444,0.0400,34.7637,0.0000,0.2920,20.0660,32.1062,34.6977,7.4327,7.4327,0,30,"0:29.083|0.000|26.368;1:27.293|0.000|21.914;2:30.668|0.000|24.719;3:30.210|0.000|27.264;4:26.937|0.000|26.303;5:28.143|0.000|27.342;6:28.590|0.000|24.822;7:30.450|0.000|22.058;8:27.091|0.000|25.036;9:30.124|0.000|25.723;10:27.198|0.000|23.565;11:28.906|0.000|21.672;12:29.570|0.000|23.882;13:28.449|0.000|23.282;14:28.050|0.000|25.859;15:28.811|0.000|65.470;16:30.738|0.000|67.879;17:29.544|0.000|69.324;18:27.386|0.000|64.390;19:30.575|0.000|65.807;20:27.346|0.000|66.423;21:30.748|0.000|63.534;22:31.195|0.000|66.747;23:29.681|0.000|67.646;24:27.887|0.000|65.757;25:28.684|0.000|66.976;26:29.683|0.000|66.309;27:30.871|0.000|68.931;28:31.064|0.000|64.807;29:28.267|0.000|68.320"
10.620,"weak_goal_head",28.5413,0.0400,34.7279,0.0000,0.2920,20.0660,32.0870,34.6619,7.3461,7.3461,0,30,"0:29.082|0.000|26.420;1:27.298|0.000|21.955;2:30.674|0.000|24.764;3:30.206|0.000|27.317;4:26.938|0.000|26.356;5:28.143|0.000|27.393;6:28.598|0.000|24.865;7:30.439|0.000|22.107;8:27.090|0.000|25.085;9:30.120|0.000|25.776;10:27.212|0.000|23.624;11:28.903|0.000|21.712;12:29.574|0.000|23.915;13:28.460|0.000|23.323;14:28.050|0.000|25.907;15:28.802|0.000|65.470;16:30.745|0.000|67.846;17:29.567|0.000|69.283;18:27.399|0.000|64.355;19:30.581|0.000|65.764;20:27.364|0.000|66.362;21:30.744|0.000|63.482;22:31.192|0.000|66.689;23:29.702|0.000|67.608;24:27.840|0.000|65.675;25:28.703|0.000|66.948;26:29.706|0.000|66.276;27:30.887|0.000|68.898;28:31.062|0.000|64.761;29:28.287|0.000|68.287"
10.747,"weak_goal_head",28.5379,0.0400,34.6890,0.0000,0.2920,20.0660,32.0663,34.6230,7.2517,7.2517,0,30,"0:29.081|0.000|26.475;1:27.304|0.000|21.995;2:30.679|0.000|24.811;3:30.202|0.000|27.374;4:26.940|0.000|26.414;5:28.142|0.000|27.448;6:28.605|0.000|24.913;7:30.424|0.000|22.155;8:27.090|0.000|25.139;9:30.117|0.000|25.833;10:27.225|0.000|23.689;11:28.898|0.000|21.755;12:29.580|0.000|23.953;13:28.467|0.000|23.363;14:28.048|0.000|25.956;15:28.796|0.000|65.470;16:30.757|0.000|67.800;17:29.595|0.000|69.240;18:27.406|0.000|64.316;19:30.591|0.000|65.711;20:27.387|0.000|66.294;21:30.739|0.000|63.429;22:31.190|0.000|66.628;23:29.726|0.000|67.567;24:27.801|0.000|65.575;25:28.723|0.000|66.915;26:29.726|0.000|66.245;27:30.904|0.000|68.865;28:31.061|0.000|64.707;29:28.310|0.000|68.251"
10.851,"weak_goal_head",28.5350,0.0400,34.6562,0.0000,0.2920,20.0660,32.0487,34.5902,7.1751,7.1751,0,30,"0:29.081|0.000|26.520;1:27.309|0.000|22.025;2:30.682|0.000|24.849;3:30.198|0.000|27.420;4:26.941|0.000|26.459;5:28.140|0.000|27.492;6:28.610|0.000|24.955;7:30.411|0.000|22.189;8:27.089|0.000|25.181;9:30.114|0.000|25.879;10:27.230|0.000|23.727;11:28.894|0.000|21.787;12:29.586|0.000|23.986;13:28.472|0.000|23.399;14:28.046|0.000|26.000;15:28.793|0.000|65.470;16:30.767|0.000|67.759;17:29.617|0.000|69.206;18:27.414|0.000|64.279;19:30.598|0.000|65.674;20:27.406|0.000|66.266;21:30.734|0.000|63.387;22:31.189|0.000|66.581;23:29.745|0.000|67.537;24:27.794|0.000|65.534;25:28.733|0.000|66.897;26:29.735|0.000|66.227;27:30.918|0.000|68.841;28:31.061|0.000|64.660;29:28.328|0.000|68.223"
10.957,"weak_goal_head",28.5324,0.0400,34.6263,0.0000,0.2920,20.0660,32.0328,34.5603,7.1038,7.1038,0,30,"0:29.081|0.000|26.561;1:27.313|0.000|22.054;2:30.684|0.000|24.888;3:30.195|0.000|27.463;4:26.941|0.000|26.501;5:28.139|0.000|27.533;6:28.615|0.000|24.997;7:30.397|0.000|22.224;8:27.088|0.000|25.222;9:30.112|0.000|25.921;10:27.230|0.000|23.762;11:28.889|0.000|21.816;12:29.592|0.000|24.018;13:28.476|0.000|23.437;14:28.043|0.000|26.040;15:28.789|0.000|65.471;16:30.777|0.000|67.719;17:29.636|0.000|69.177;18:27.422|0.000|64.241;19:30.599|0.000|65.641;20:27.408|0.000|66.261;21:30.731|0.000|63.345;22:31.188|0.000|66.537;23:29.761|0.000|67.508;24:27.795|0.000|65.499;25:28.739|0.000|66.882;26:29.745|0.000|66.208;27:30.932|0.000|68.817;28:31.062|0.000|64.615;29:28.345|0.000|68.200"
11.075,"weak_goal_head",28.5293,0.0400,34.5905,0.0000,0.2920,20.0660,32.0137,34.5245,7.0179,7.0179,0,30,"0:29.081|0.000|26.613;1:27.316|0.000|22.094;2:30.686|0.000|24.938;3:30.191|0.000|27.515;4:26.940|0.000|26.552;5:28.137|0.000|27.584;6:28.621|0.000|25.052;7:30.381|0.000|22.263;8:27.086|0.000|25.271;9:30.109|0.000|25.973;10:27.224|0.000|23.817;11:28.882|0.000|21.852;12:29.599|0.000|24.057;13:28.482|0.000|23.487;14:28.041|0.000|26.088;15:28.785|0.000|65.472;16:30.789|0.000|67.672;17:29.659|0.000|69.145;18:27.432|0.000|64.189;19:30.601|0.000|65.596;20:27.400|0.000|66.234;21:30.727|0.000|63.292;22:31.185|0.000|66.484;23:29.782|0.000|67.474;24:27.799|0.000|65.448;25:28.746|0.000|66.863;26:29.755|0.000|66.183;27:30.947|0.000|68.790;28:31.061|0.000|64.561;29:28.364|0.000|68.173"
11.180,"weak_goal_head",28.5267,0.0400,34.5606,0.0000,0.2920,20.0660,31.9979,34.4946,6.9497,6.9497,0,30,"0:29.081|0.000|26.655;1:27.319|0.000|22.130;2:30.687|0.000|24.982;3:30.189|0.000|27.557;4:26.940|0.000|26.591;5:28.137|0.000|27.622;6:28.625|0.000|25.098;7:30.375|0.000|22.285;8:27.085|0.000|25.311;9:30.107|0.000|26.015;10:27.217|0.000|23.868;11:28.875|0.000|21.881;12:29.603|0.000|24.090;13:28.486|0.000|23.530;14:28.042|0.000|26.129;15:28.783|0.000|65.472;16:30.799|0.000|67.637;17:29.677|0.000|69.118;18:27.439|0.000|64.144;19:30.602|0.000|65.556;20:27.381|0.000|66.199;21:30.725|0.000|63.248;22:31.182|0.000|66.441;23:29.798|0.000|67.444;24:27.801|0.000|65.405;25:28.751|0.000|66.846;26:29.763|0.000|66.160;27:30.958|0.000|68.770;28:31.060|0.000|64.517;29:28.380|0.000|68.151"
11.295,"weak_goal_head",28.5235,0.0400,34.5247,0.0000,0.2920,20.0660,31.9788,34.4587,6.8669,6.8669,0,30,"0:29.082|0.000|26.704;1:27.323|0.000|22.174;2:30.688|0.000|25.034;3:30.189|0.000|27.604;4:26.938|0.000|26.639;5:28.137|0.000|27.669;6:28.630|0.000|25.149;7:30.367|0.000|22.319;8:27.083|0.000|25.358;9:30.104|0.000|26.063;10:27.209|0.000|23.925;11:28.868|0.000|21.913;12:29.608|0.000|24.131;13:28.490|0.000|23.580;14:28.042|0.000|26.177;15:28.780|0.000|65.473;16:30.813|0.000|67.601;17:29.697|0.000|69.089;18:27.448|0.000|64.093;19:30.604|0.000|65.507;20:27.362|0.000|66.168;21:30.724|0.000|63.197;22:31.179|0.000|66.396;23:29.812|0.000|67.415;24:27.802|0.000|65.356;25:28.757|0.000|66.825;26:29.774|0.000|66.129;27:30.968|0.000|68.747;28:31.059|0.000|64.467;29:28.396|0.000|68.127"
11.400,"weak_goal_head",28.5207,0.0400,34.4919,0.0000,0.2920,20.0660,31.9614,34.4259,6.7905,6.7905,0,30,"0:29.083|0.000|26.747;1:27.325|0.000|22.218;2:30.688|0.000|25.080;3:30.189|0.000|27.650;4:26.937|0.000|26.679;5:28.137|0.000|27.712;6:28.634|0.000|25.195;7:30.358|0.000|22.356;8:27.083|0.000|25.397;9:30.100|0.000|26.109;10:27.205|0.000|23.972;11:28.861|0.000|21.944;12:29.613|0.000|24.176;13:28.493|0.000|23.627;14:28.041|0.000|26.224;15:28.778|0.000|65.473;16:30.825|0.000|67.576;17:29.710|0.000|69.067;18:27.456|0.000|64.046;19:30.605|0.000|65.460;20:27.346|0.000|66.145;21:30.723|0.000|63.150;22:31.175|0.000|66.352;23:29.816|0.000|67.400;24:27.804|0.000|65.312;25:28.763|0.000|66.801;26:29.785|0.000|66.097;27:30.977|0.000|68.725;28:31.058|0.000|64.421;29:28.408|0.000|68.109"
11.547,"weak_goal_head",28.5170,0.0400,34.4501,0.0000,0.2920,20.0660,31.9393,34.3841,6.6899,6.6899,0,30,"0:29.085|0.000|26.803;1:27.328|0.000|22.274;2:30.689|0.000|25.139;3:30.191|0.000|27.702;4:26.937|0.000|26.731;5:28.138|0.000|27.771;6:28.643|0.000|25.250;7:30.346|0.000|22.410;8:27.084|0.000|25.449;9:30.097|0.000|26.165;10:27.201|0.000|24.032;11:28.856|0.000|21.982;12:29.619|0.000|24.235;13:28.500|0.000|23.690;14:28.042|0.000|26.285;15:28.777|0.000|65.473;16:30.847|0.000|67.541;17:29.727|0.000|69.039;18:27.469|0.000|63.989;19:30.607|0.000|65.399;20:27.325|0.000|66.117;21:30.722|0.000|63.091;22:31.172|0.000|66.293;23:29.823|0.000|67.376;24:27.805|0.000|65.256;25:28.772|0.000|66.765;26:29.799|0.000|66.052;27:30.991|0.000|68.691;28:31.056|0.000|64.363;29:28.421|0.000|68.088"
11.654,"weak_goal_head",28.5141,0.0400,34.4172,0.0000,0.2920,20.0660,31.9220,34.3512,6.6097,6.6097,0,30,"0:29.086|0.000|26.851;1:27.331|0.000|22.318;2:30.692|0.000|25.183;3:30.193|0.000|27.743;4:26.939|0.000|26.771;5:28.139|0.000|27.818;6:28.652|0.000|25.290;7:30.336|0.000|22.456;8:27.086|0.000|25.491;9:30.095|0.000|26.205;10:27.198|0.000|24.080;11:28.851|0.000|22.017;12:29.622|0.000|24.283;13:28.509|0.000|23.741;14:28.044|0.000|26.331;15:28.777|0.000|65.473;16:30.865|0.000|67.511;17:29.739|0.000|69.017;18:27.479|0.000|63.947;19:30.609|0.000|65.352;20:27.305|0.000|66.092;21:30.722|0.000|63.045;22:31.172|0.000|66.246;23:29.828|0.000|67.355;24:27.806|0.000|65.212;25:28.778|0.000|66.734;26:29.808|0.000|66.016;27:31.003|0.000|68.658;28:31.055|0.000|64.318;29:28.430|0.000|68.071"
11.764,"weak_goal_head",28.5112,0.0400,34.3844,0.0000,0.2920,20.0660,31.9046,34.3184,6.5286,6.5286,0,30,"0:29.087|0.000|26.900;1:27.335|0.000|22.363;2:30.697|0.000|25.225;3:30.192|0.000|27.786;4:26.940|0.000|26.816;5:28.139|0.000|27.866;6:28.664|0.000|25.332;7:30.327|0.000|22.504;8:27.088|0.000|25.534;9:30.093|0.000|26.251;10:27.195|0.000|24.126;11:28.846|0.000|22.056;12:29.625|0.000|24.330;13:28.519|0.000|23.795;14:28.044|0.000|26.377;15:28.777|0.000|65.473;16:30.879|0.000|67.490;17:29.751|0.000|68.990;18:27.490|0.000|63.906;19:30.612|0.000|65.303;20:27.283|0.000|66.063;21:30.721|0.000|62.999;22:31.173|0.000|66.198;23:29.835|0.000|67.329;24:27.807|0.000|65.167;25:28.784|0.000|66.702;26:29.818|0.000|65.980;27:31.016|0.000|68.621;28:31.054|0.000|64.272;29:28.439|0.000|68.052"
11.881,"weak_goal_head",28.5081,0.0400,34.3485,0.0000,0.2920,20.0660,31.8858,34.2825,6.4413,6.4413,0,30,"0:29.088|0.000|26.953;1:27.341|0.000|22.410;2:30.705|0.000|25.272;3:30.192|0.000|27.836;4:26.942|0.000|26.866;5:28.140|0.000|27.918;6:28.677|0.000|25.373;7:30.316|0.000|22.554;8:27.090|0.000|25.582;9:30.092|0.000|26.300;10:27.190|0.000|24.174;11:28.840|0.000|22.101;12:29.629|0.000|24.379;13:28.527|0.000|23.854;14:28.045|0.000|26.425;15:28.777|0.000|65.474;16:30.891|0.000|67.465;17:29.767|0.000|68.957;18:27.502|0.000|63.862;19:30.615|0.000|65.251;20:27.258|0.000|66.031;21:30.720|0.000|62.950;22:31.174|0.000|66.147;23:29.843|0.000|67.298;24:27.809|0.000|65.119;25:28.790|0.000|66.668;26:29.829|0.000|65.944;27:31.028|0.000|68.581;28:31.052|0.000|64.223;29:28.450|0.000|68.030"
11.984,"weak_goal_head",28.5055,0.0400,34.3186,0.0000,0.2920,20.0660,31.8701,34.2526,6.3683,6.3683,0,30,"0:29.088|0.000|26.997;1:27.347|0.000|22.449;2:30.712|0.000|25.308;3:30.191|0.000|27.880;4:26.943|0.000|26.910;5:28.142|0.000|27.961;6:28.685|0.000|25.397;7:30.305|0.000|22.595;8:27.091|0.000|25.623;9:30.090|0.000|26.345;10:27.185|0.000|24.213;11:28.837|0.000|22.141;12:29.635|0.000|24.418;13:28.531|0.000|23.891;14:28.043|0.000|26.466;15:28.777|0.000|65.474;16:30.900|0.000|67.442;17:29.782|0.000|68.923;18:27.510|0.000|63.829;19:30.618|0.000|65.205;20:27.238|0.000|66.003;21:30.719|0.000|62.908;22:31.176|0.000|66.104;23:29.851|0.000|67.268;24:27.809|0.000|65.077;25:28.796|0.000|66.640;26:29.839|0.000|65.917;27:31.037|0.000|68.545;28:31.050|0.000|64.181;29:28.460|0.000|68.006"
12.107,"weak_goal_head",28.5024,0.0400,34.2828,0.0000,0.2920,20.0660,31.8512,34.2168,6.2797,6.2797,0,30,"0:29.089|0.000|27.051;1:27.355|0.000|22.501;2:30.719|0.000|25.345;3:30.188|0.000|27.935;4:26.946|0.000|26.965;5:28.143|0.000|28.013;6:28.690|0.000|25.431;7:30.292|0.000|22.642;8:27.093|0.000|25.673;9:30.088|0.000|26.399;10:27.178|0.000|24.259;11:28.832|0.000|22.189;12:29.644|0.000|24.466;13:28.531|0.000|23.941;14:28.042|0.000|26.516;15:28.777|0.000|65.474;16:30.914|0.000|67.408;17:29.800|0.000|68.879;18:27.516|0.000|63.791;19:30.620|0.000|65.151;20:27.211|0.000|65.966;21:30.716|0.000|62.856;22:31.177|0.000|66.052;23:29.860|0.000|67.228;24:27.809|0.000|65.023;25:28.803|0.000|66.606;26:29.853|0.000|65.886;27:31.049|0.000|68.501;28:31.049|0.000|64.129;29:28.475|0.000|67.973"
