time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"Larger_B_gh",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
1.458,"Larger_B_gh",-0.0013,4.2787,0.5041,0.0000,0.2920,20.0660,19.5619,0.4381,34.3304,34.3304,0,30,"0:28.204|0.000|23.677;1:27.348|0.000|22.751;2:29.759|0.000|19.326;3:29.637|0.000|21.560;4:30.512|0.000|23.488;5:28.517|0.000|22.532;6:28.943|0.000|21.898;7:27.185|0.000|21.468;8:30.094|0.000|21.398;9:27.876|0.000|23.157;10:30.771|0.000|21.589;11:29.244|0.000|20.596;12:29.307|0.000|23.570;13:30.457|0.000|22.539;14:29.779|0.000|23.130;15:27.358|0.000|67.667;16:26.747|0.000|68.239;17:27.042|0.000|66.613;18:29.047|0.000|68.884;19:27.756|0.000|68.494;20:28.097|0.000|68.938;21:28.578|0.000|67.896;22:28.833|0.000|68.393;23:28.097|0.000|67.408;24:26.951|0.000|68.700;25:27.276|0.000|69.298;26:28.583|0.000|65.832;27:29.928|0.000|68.754;28:29.424|0.000|68.052;29:29.745|0.000|66.562"
1.606,"Larger_B_gh",-0.0015,4.2787,0.5491,0.0000,0.2920,20.0660,19.5169,0.4831,34.2530,34.2530,0,30,"0:28.211|0.000|23.743;1:27.290|0.000|22.760;2:29.759|0.000|19.326;3:29.603|0.000|21.606;4:30.526|0.000|23.538;5:28.502|0.000|22.569;6:28.971|0.000|21.857;7:27.133|0.000|21.454;8:30.068|0.000|21.396;9:27.852|0.000|23.185;10:30.798|0.000|21.607;11:29.200|0.000|20.572;12:29.289|0.000|23.647;13:30.489|0.000|22.532;14:29.816|0.000|23.098;15:27.313|0.000|67.626;16:26.701|0.000|68.276;17:27.030|0.000|66.603;18:29.059|0.000|68.892;19:27.690|0.000|68.480;20:28.106|0.000|68.940;21:28.481|0.000|67.869;22:28.846|0.000|68.486;23:28.134|0.000|67.388;24:26.928|0.000|68.729;25:27.295|0.000|69.315;26:28.583|0.000|65.832;27:29.970|0.000|68.786;28:29.454|0.000|68.045;29:29.751|0.000|66.562"
1.733,"Larger_B_gh",-0.0016,4.2787,0.5881,0.0000,0.2920,20.0660,19.4779,0.5221,34.1839,34.1839,0,30,"0:28.214|0.000|23.798;1:27.234|0.000|22.772;2:29.759|0.000|19.326;3:29.592|0.000|21.625;4:30.531|0.000|23.574;5:28.495|0.000|22.600;6:28.989|0.000|21.836;7:27.084|0.000|21.442;8:30.040|0.000|21.396;9:27.835|0.000|23.210;10:30.823|0.000|21.619;11:29.165|0.000|20.555;12:29.283|0.000|23.695;13:30.540|0.000|22.549;14:29.845|0.000|23.073;15:27.276|0.000|67.606;16:26.533|0.000|68.231;17:27.008|0.000|66.585;18:29.059|0.000|68.894;19:27.638|0.000|68.461;20:28.106|0.000|68.940;21:28.453|0.000|67.881;22:28.843|0.000|68.482;23:28.171|0.000|67.355;24:26.906|0.000|68.741;25:27.301|0.000|69.325;26:28.583|0.000|65.832;27:30.023|0.000|68.797;28:29.484|0.000|68.019;29:29.781|0.000|66.563"
1.855,"Larger_B_gh",-0.0017,4.2787,0.6242,0.0000,0.2920,20.0660,19.4418,0.5582,34.1153,34.1153,0,30,"0:28.213|0.000|23.847;1:27.180|0.000|22.785;2:29.759|0.000|19.326;3:29.584|0.000|21.652;4:30.533|0.000|23.611;5:28.488|0.000|22.634;6:28.984|0.000|21.833;7:27.036|0.000|21.428;8:30.012|0.000|21.399;9:27.819|0.000|23.234;10:30.847|0.000|21.627;11:29.122|0.000|20.536;12:29.284|0.000|23.734;13:30.584|0.000|22.575;14:29.867|0.000|23.057;15:27.234|0.000|67.587;16:26.468|0.000|68.195;17:26.952|0.000|66.540;18:29.019|0.000|68.923;19:27.598|0.000|68.433;20:28.099|0.000|68.952;21:28.440|0.000|67.872;22:28.849|0.000|68.493;23:28.192|0.000|67.319;24:26.877|0.000|68.759;25:27.376|0.000|69.414;26:28.583|0.000|65.832;27:30.037|0.000|68.799;28:29.573|0.000|67.969;29:29.822|0.000|66.553"
1.970,"Larger_B_gh",-0.0018,4.2787,0.6602,0.0000,0.2920,20.0660,19.4058,0.5942,34.0470,34.0470,0,30,"0:28.211|0.000|23.897;1:27.131|0.000|22.794;2:29.759|0.000|19.326;3:29.579|0.000|21.684;4:30.535|0.000|23.655;5:28.481|0.000|22.673;6:28.981|0.000|21.837;7:26.990|0.000|21.413;8:29.982|0.000|21.402;9:27.801|0.000|23.259;10:30.871|0.000|21.631;11:29.085|0.000|20.515;12:29.285|0.000|23.779;13:30.621|0.000|22.600;14:29.883|0.000|23.049;15:27.184|0.000|67.559;16:26.442|0.000|68.177;17:26.936|0.000|66.535;18:29.157|0.000|69.001;19:27.573|0.000|68.392;20:28.226|0.000|69.040;21:28.353|0.000|67.813;22:28.859|0.000|68.513;23:28.202|0.000|67.282;24:26.900|0.000|68.746;25:27.446|0.000|69.522;26:28.583|0.000|65.832;27:30.058|0.000|68.803;28:29.608|0.000|67.933;29:29.876|0.000|66.526"
2.104,"Larger_B_gh",-0.0019,4.2787,0.6992,0.0000,0.2920,20.0660,19.3668,0.6332,33.9796,33.9796,0,30,"0:28.210|0.000|23.951;1:27.085|0.000|22.797;2:29.759|0.000|19.326;3:29.574|0.000|21.725;4:30.537|0.000|23.708;5:28.475|0.000|22.719;6:28.975|0.000|21.820;7:26.945|0.000|21.399;8:29.959|0.000|21.407;9:27.779|0.000|23.291;10:30.897|0.000|21.630;11:29.049|0.000|20.494;12:29.284|0.000|23.831;13:30.653|0.000|22.623;14:29.893|0.000|23.044;15:27.159|0.000|67.537;16:26.378|0.000|68.143;17:26.936|0.000|66.594;18:29.177|0.000|69.025;19:27.528|0.000|68.309;20:28.274|0.000|69.084;21:28.287|0.000|67.710;22:28.886|0.000|68.465;23:28.210|0.000|67.229;24:26.964|0.000|68.758;25:27.490|0.000|69.579;26:28.583|0.000|65.832;27:30.080|0.000|68.806;28:29.722|0.000|67.857;29:30.004|0.000|66.451"
2.225,"Larger_B_gh",-0.0021,4.2787,0.7352,0.0000,0.2920,20.0660,19.3308,0.6692,33.9219,33.9219,0,30,"0:28.209|0.000|24.003;1:27.044|0.000|22.797;2:29.759|0.000|19.326;3:29.571|0.000|21.771;4:30.538|0.000|23.762;5:28.472|0.000|22.765;6:28.957|0.000|21.830;7:26.909|0.000|21.386;8:29.944|0.000|21.410;9:27.756|0.000|23.328;10:30.930|0.000|21.627;11:29.016|0.000|20.477;12:29.284|0.000|23.882;13:30.678|0.000|22.643;14:29.894|0.000|23.044;15:27.126|0.000|67.511;16:26.343|0.000|68.120;17:26.859|0.000|66.532;18:29.207|0.000|69.066;19:27.503|0.000|68.233;20:28.300|0.000|69.119;21:28.311|0.000|67.735;22:28.973|0.000|68.316;23:28.309|0.000|67.076;24:26.905|0.000|68.764;25:27.504|0.000|69.628;26:28.582|0.000|65.831;27:30.125|0.000|68.813;28:29.856|0.000|67.758;29:30.112|0.000|66.372"
2.359,"Larger_B_gh",-0.0022,4.2787,0.7742,0.0000,0.2920,20.0660,19.2918,0.7082,33.8659,33.8659,0,30,"0:28.208|0.000|24.061;1:26.996|0.000|22.799;2:29.759|0.000|19.326;3:29.565|0.000|21.829;4:30.539|0.000|23.821;5:28.467|0.000|22.818;6:28.919|0.000|21.845;7:26.877|0.000|21.376;8:29.934|0.000|21.409;9:27.730|0.000|23.371;10:30.977|0.000|21.624;11:28.981|0.000|20.461;12:29.282|0.000|23.940;13:30.707|0.000|22.669;14:29.893|0.000|23.044;15:27.085|0.000|67.471;16:26.326|0.000|68.085;17:26.822|0.000|66.467;18:29.231|0.000|69.110;19:27.494|0.000|68.182;20:28.321|0.000|69.156;21:28.266|0.000|67.729;22:29.064|0.000|68.243;23:28.359|0.000|67.026;24:26.883|0.000|68.781;25:27.515|0.000|69.682;26:28.568|0.000|65.817;27:30.149|0.000|68.817;28:29.893|0.000|67.738;29:30.156|0.000|66.362"
2.494,"Larger_B_gh",-0.0023,4.2787,0.8162,0.0000,0.2920,20.0660,19.2498,0.7502,33.8161,33.8161,0,30,"0:28.208|0.000|24.122;1:26.941|0.000|22.804;2:29.759|0.000|19.326;3:29.554|0.000|21.897;4:30.541|0.000|23.883;5:28.460|0.000|22.878;6:28.957|0.000|21.837;7:26.852|0.000|21.368;8:29.926|0.000|21.404;9:27.701|0.000|23.413;10:31.034|0.000|21.623;11:28.947|0.000|20.449;12:29.280|0.000|23.998;13:30.742|0.000|22.702;14:29.893|0.000|23.045;15:27.053|0.000|67.424;16:26.309|0.000|68.037;17:26.826|0.000|66.414;18:29.246|0.000|69.152;19:27.491|0.000|68.135;20:28.338|0.000|69.190;21:28.211|0.000|67.705;22:29.115|0.000|68.186;23:28.436|0.000|66.932;24:26.858|0.000|68.808;25:27.523|0.000|69.739;26:28.509|0.000|65.712;27:30.166|0.000|68.847;28:29.960|0.000|67.697;29:30.209|0.000|66.349"
2.607,"Larger_B_gh",-0.0024,4.2787,0.8492,0.0000,0.2920,20.0660,19.2168,0.7832,33.7827,33.7827,0,30,"0:28.209|0.000|24.173;1:26.892|0.000|22.807;2:29.759|0.000|19.326;3:29.546|0.000|21.936;4:30.545|0.000|23.930;5:28.451|0.000|22.921;6:28.866|0.000|21.957;7:26.834|0.000|21.370;8:29.917|0.000|21.393;9:27.676|0.000|23.446;10:31.081|0.000|21.622;11:28.925|0.000|20.447;12:29.278|0.000|24.042;13:30.769|0.000|22.731;14:29.892|0.000|23.046;15:27.037|0.000|67.387;16:26.293|0.000|67.993;17:26.831|0.000|66.367;18:29.258|0.000|69.181;19:27.491|0.000|68.098;20:28.347|0.000|69.210;21:28.184|0.000|67.682;22:29.123|0.000|68.155;23:28.455|0.000|66.885;24:26.839|0.000|68.834;25:27.527|0.000|69.784;26:28.526|0.000|65.644;27:30.202|0.000|68.841;28:29.994|0.000|67.669;29:30.228|0.000|66.344"
2.727,"Larger_B_gh",-0.0025,4.2787,0.8852,0.0000,0.2920,20.0660,19.1808,0.8192,33.7502,33.7502,0,30,"0:28.211|0.000|24.225;1:26.837|0.000|22.813;2:29.759|0.000|19.326;3:29.544|0.000|21.981;4:30.552|0.000|23.980;5:28.445|0.000|22.959;6:28.833|0.000|21.970;7:26.818|0.000|21.372;8:29.904|0.000|21.374;9:27.651|0.000|23.478;10:31.132|0.000|21.620;11:28.895|0.000|20.450;12:29.277|0.000|24.087;13:30.800|0.000|22.763;14:29.894|0.000|23.051;15:27.024|0.000|67.349;16:26.278|0.000|67.943;17:26.834|0.000|66.311;18:29.270|0.000|69.202;19:27.509|0.000|68.045;20:28.354|0.000|69.223;21:28.174|0.000|67.665;22:29.135|0.000|68.113;23:28.457|0.000|66.844;24:26.817|0.000|68.864;25:27.530|0.000|69.831;26:28.535|0.000|65.617;27:30.245|0.000|68.828;28:30.013|0.000|67.639;29:30.252|0.000|66.316"
2.838,"Larger_B_gh",-0.0026,4.2787,0.9182,0.0000,0.2920,20.0660,19.1478,0.8522,33.7220,33.7220,0,30,"0:28.212|0.000|24.271;1:26.785|0.000|22.818;2:29.759|0.000|19.326;3:29.543|0.000|22.021;4:30.560|0.000|24.027;5:28.446|0.000|22.990;6:28.803|0.000|21.977;7:26.806|0.000|21.375;8:29.871|0.000|21.362;9:27.630|0.000|23.505;10:31.179|0.000|21.617;11:28.854|0.000|20.454;12:29.279|0.000|24.130;13:30.829|0.000|22.794;14:29.895|0.000|23.068;15:27.014|0.000|67.314;16:26.266|0.000|67.895;17:26.836|0.000|66.257;18:29.287|0.000|69.220;19:27.525|0.000|67.999;20:28.359|0.000|69.231;21:28.172|0.000|67.652;22:29.146|0.000|68.067;23:28.461|0.000|66.796;24:26.796|0.000|68.896;25:27.528|0.000|69.872;26:28.515|0.000|65.546;27:30.286|0.000|68.813;28:30.028|0.000|67.602;29:30.272|0.000|66.283"
2.972,"Larger_B_gh",-0.0027,4.2787,0.9603,0.0000,0.2920,20.0660,19.1058,0.8943,33.6879,33.6879,0,30,"0:28.213|0.000|24.326;1:26.721|0.000|22.827;2:29.759|0.000|19.326;3:29.545|0.000|22.069;4:30.570|0.000|24.077;5:28.450|0.000|23.031;6:28.758|0.000|21.991;7:26.792|0.000|21.379;8:29.821|0.000|21.338;9:27.604|0.000|23.539;10:31.234|0.000|21.616;11:28.795|0.000|20.457;12:29.283|0.000|24.183;13:30.866|0.000|22.831;14:29.879|0.000|23.111;15:26.999|0.000|67.263;16:26.250|0.000|67.830;17:26.837|0.000|66.187;18:29.322|0.000|69.241;19:27.550|0.000|67.942;20:28.366|0.000|69.238;21:28.179|0.000|67.629;22:29.162|0.000|68.008;23:28.467|0.000|66.731;24:26.769|0.000|68.938;25:27.523|0.000|69.924;26:28.507|0.000|65.475;27:30.343|0.000|68.793;28:30.049|0.000|67.548;29:30.294|0.000|66.232"
