time,run_label,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,dist_to_goal,progress_along_goal_direction,min_dist_to_ped_so_far,current_min_dist_to_ped,collision_count,num_pedestrians,pedestrian_positions
0.000,"default_goal_head",0.0000,0.3920,0.0690,0.0000,0.2920,20.0660,19.9970,0.0030,-1,-1.0000,0,0,""
1.519,"default_goal_head",-0.0014,4.2787,0.5221,0.0000,0.2920,20.0660,19.5439,0.4561,33.2458,33.2458,0,30,"0:28.253|0.000|22.066;1:27.530|0.000|22.320;2:28.731|0.000|21.748;3:27.414|0.000|19.329;4:29.300|0.000|20.830;5:29.750|0.000|22.537;6:28.817|0.000|21.102;7:27.644|0.000|20.026;8:27.426|0.000|20.702;9:29.752|0.000|21.538;10:29.004|0.000|23.898;11:26.834|0.000|21.166;12:30.363|0.000|22.061;13:27.643|0.000|23.233;14:29.249|0.000|20.015;15:27.453|0.000|66.909;16:28.658|0.000|68.679;17:28.869|0.000|66.596;18:28.979|0.000|68.156;19:27.689|0.000|68.128;20:30.653|0.000|70.034;21:30.612|0.000|67.538;22:29.403|0.000|66.288;23:28.174|0.000|67.902;24:27.616|0.000|68.943;25:29.445|0.000|68.581;26:27.838|0.000|70.111;27:27.464|0.000|69.800;28:28.917|0.000|69.045;29:29.685|0.000|70.827"
1.650,"default_goal_head",-0.0015,4.2787,0.5611,0.0000,0.2920,20.0660,19.5049,0.4951,33.1849,33.1849,0,30,"0:28.236|0.000|22.113;1:27.495|0.000|22.350;2:28.766|0.000|21.789;3:27.395|0.000|19.288;4:29.287|0.000|20.776;5:29.744|0.000|22.576;6:28.823|0.000|21.107;7:27.671|0.000|20.036;8:27.437|0.000|20.756;9:29.773|0.000|21.571;10:29.013|0.000|23.954;11:26.821|0.000|21.207;12:30.412|0.000|22.092;13:27.644|0.000|23.294;14:29.193|0.000|19.950;15:27.447|0.000|66.911;16:28.507|0.000|68.678;17:28.841|0.000|66.597;18:28.973|0.000|68.132;19:27.631|0.000|68.150;20:30.655|0.000|70.034;21:30.612|0.000|67.538;22:29.476|0.000|66.290;23:28.221|0.000|67.898;24:27.587|0.000|68.972;25:29.521|0.000|68.611;26:27.894|0.000|70.137;27:27.408|0.000|69.798;28:28.942|0.000|69.067;29:29.685|0.000|70.827"
1.791,"default_goal_head",-0.0017,4.2787,0.6062,0.0000,0.2920,20.0660,19.4599,0.5402,33.1188,33.1188,0,30,"0:28.226|0.000|22.148;1:27.463|0.000|22.378;2:28.788|0.000|21.822;3:27.375|0.000|19.245;4:29.273|0.000|20.717;5:29.738|0.000|22.626;6:28.807|0.000|21.094;7:27.701|0.000|20.041;8:27.453|0.000|20.817;9:29.794|0.000|21.606;10:29.024|0.000|24.018;11:26.807|0.000|21.248;12:30.459|0.000|22.133;13:27.646|0.000|23.364;14:29.160|0.000|19.891;15:27.411|0.000|66.922;16:28.475|0.000|68.650;17:28.834|0.000|66.592;18:29.010|0.000|68.096;19:27.601|0.000|68.145;20:30.666|0.000|70.032;21:30.612|0.000|67.538;22:29.641|0.000|66.258;23:28.230|0.000|67.885;24:27.532|0.000|68.976;25:29.603|0.000|68.632;26:27.933|0.000|70.151;27:27.318|0.000|69.870;28:28.974|0.000|69.067;29:29.685|0.000|70.827"
1.897,"default_goal_head",-0.0017,4.2787,0.6362,0.0000,0.2920,20.0660,19.4298,0.5702,33.0707,33.0707,0,30,"0:28.220|0.000|22.179;1:27.443|0.000|22.399;2:28.802|0.000|21.846;3:27.357|0.000|19.215;4:29.266|0.000|20.675;5:29.734|0.000|22.665;6:28.787|0.000|21.119;7:27.727|0.000|20.044;8:27.475|0.000|20.865;9:29.806|0.000|21.631;10:29.030|0.000|24.066;11:26.798|0.000|21.281;12:30.481|0.000|22.156;13:27.646|0.000|23.415;14:29.144|0.000|19.849;15:27.357|0.000|66.936;16:28.443|0.000|68.644;17:28.807|0.000|66.596;18:29.094|0.000|68.035;19:27.557|0.000|68.142;20:30.695|0.000|70.013;21:30.614|0.000|67.538;22:29.680|0.000|66.233;23:28.289|0.000|67.814;24:27.555|0.000|68.926;25:29.623|0.000|68.626;26:27.957|0.000|70.158;27:27.207|0.000|69.884;28:28.983|0.000|69.072;29:29.685|0.000|70.827"
2.036,"default_goal_head",-0.0019,4.2787,0.6782,0.0000,0.2920,20.0660,19.3878,0.6122,33.0026,33.0026,0,30,"0:28.210|0.000|22.228;1:27.418|0.000|22.426;2:28.818|0.000|21.884;3:27.332|0.000|19.172;4:29.262|0.000|20.618;5:29.728|0.000|22.724;6:28.756|0.000|21.135;7:27.763|0.000|20.046;8:27.503|0.000|20.919;9:29.821|0.000|21.669;10:29.032|0.000|24.127;11:26.781|0.000|21.331;12:30.506|0.000|22.189;13:27.647|0.000|23.481;14:29.122|0.000|19.793;15:27.298|0.000|66.957;16:28.388|0.000|68.627;17:28.792|0.000|66.603;18:29.177|0.000|67.968;19:27.505|0.000|68.118;20:30.732|0.000|69.943;21:30.625|0.000|67.530;22:29.675|0.000|66.228;23:28.308|0.000|67.768;24:27.510|0.000|68.934;25:29.642|0.000|68.624;26:27.972|0.000|70.159;27:27.196|0.000|69.855;28:28.976|0.000|69.070;29:29.685|0.000|70.827"
2.176,"default_goal_head",-0.0020,4.2787,0.7202,0.0000,0.2920,20.0660,19.3458,0.6542,32.9351,32.9351,0,30,"0:28.201|0.000|22.282;1:27.393|0.000|22.453;2:28.840|0.000|21.929;3:27.307|0.000|19.130;4:29.261|0.000|20.564;5:29.723|0.000|22.786;6:28.736|0.000|21.138;7:27.808|0.000|20.045;8:27.526|0.000|20.962;9:29.834|0.000|21.714;10:29.032|0.000|24.188;11:26.764|0.000|21.385;12:30.523|0.000|22.220;13:27.648|0.000|23.544;14:29.098|0.000|19.746;15:27.239|0.000|66.976;16:28.348|0.000|68.612;17:28.783|0.000|66.620;18:29.227|0.000|67.928;19:27.422|0.000|68.076;20:30.713|0.000|69.940;21:30.633|0.000|67.513;22:29.740|0.000|66.219;23:28.369|0.000|67.675;24:27.482|0.000|68.962;25:29.712|0.000|68.624;26:28.019|0.000|70.168;27:27.220|0.000|69.838;28:28.983|0.000|69.106;29:29.685|0.000|70.827"
2.318,"default_goal_head",-0.0021,4.2787,0.7622,0.0000,0.2920,20.0660,19.3038,0.6962,32.8753,32.8753,0,30,"0:28.193|0.000|22.341;1:27.367|0.000|22.486;2:28.865|0.000|21.975;3:27.286|0.000|19.096;4:29.262|0.000|20.524;5:29.718|0.000|22.846;6:28.755|0.000|21.131;7:27.860|0.000|20.049;8:27.550|0.000|21.008;9:29.844|0.000|21.764;10:29.031|0.000|24.248;11:26.748|0.000|21.442;12:30.539|0.000|22.256;13:27.649|0.000|23.603;14:29.078|0.000|19.699;15:27.184|0.000|66.991;16:28.321|0.000|68.594;17:28.725|0.000|66.580;18:29.298|0.000|67.864;19:27.357|0.000|68.025;20:30.707|0.000|69.945;21:30.642|0.000|67.509;22:29.770|0.000|66.216;23:28.392|0.000|67.642;24:27.399|0.000|68.989;25:29.746|0.000|68.621;26:28.036|0.000|70.177;27:27.230|0.000|69.837;28:29.108|0.000|69.191;29:29.686|0.000|70.827"
2.458,"default_goal_head",-0.0023,4.2787,0.8042,0.0000,0.2920,20.0660,19.2618,0.7382,32.8302,32.8302,0,30,"0:28.186|0.000|22.400;1:27.339|0.000|22.524;2:28.887|0.000|22.030;3:27.272|0.000|19.078;4:29.263|0.000|20.500;5:29.711|0.000|22.906;6:28.664|0.000|21.235;7:27.914|0.000|20.055;8:27.573|0.000|21.053;9:29.851|0.000|21.815;10:29.029|0.000|24.308;11:26.731|0.000|21.497;12:30.558|0.000|22.300;13:27.650|0.000|23.660;14:29.056|0.000|19.650;15:27.143|0.000|66.992;16:28.300|0.000|68.565;17:28.687|0.000|66.538;18:29.322|0.000|67.819;19:27.323|0.000|67.986;20:30.747|0.000|69.922;21:30.671|0.000|67.492;22:29.802|0.000|66.202;23:28.418|0.000|67.669;24:27.347|0.000|68.985;25:29.771|0.000|68.622;26:28.059|0.000|70.198;27:27.248|0.000|69.871;28:29.141|0.000|69.230;29:29.689|0.000|70.825"
2.561,"default_goal_head",-0.0024,4.2787,0.8372,0.0000,0.2920,20.0660,19.2288,0.7712,32.8011,32.8011,0,30,"0:28.179|0.000|22.449;1:27.314|0.000|22.557;2:28.903|0.000|22.073;3:27.265|0.000|19.069;4:29.263|0.000|20.496;5:29.704|0.000|22.955;6:28.643|0.000|21.218;7:27.955|0.000|20.063;8:27.592|0.000|21.092;9:29.855|0.000|21.860;10:29.027|0.000|24.357;11:26.716|0.000|21.540;12:30.573|0.000|22.342;13:27.651|0.000|23.708;14:29.041|0.000|19.608;15:27.113|0.000|66.986;16:28.282|0.000|68.539;17:28.663|0.000|66.503;18:29.334|0.000|67.781;19:27.306|0.000|67.945;20:30.783|0.000|69.898;21:30.707|0.000|67.466;22:29.829|0.000|66.181;23:28.458|0.000|67.608;24:27.248|0.000|68.933;25:29.800|0.000|68.603;26:28.099|0.000|70.191;27:27.214|0.000|69.874;28:29.162|0.000|69.263;29:29.696|0.000|70.822"
2.694,"default_goal_head",-0.0025,4.2787,0.8762,0.0000,0.2920,20.0660,19.1898,0.8102,32.7729,32.7729,0,30,"0:28.168|0.000|22.508;1:27.284|0.000|22.594;2:28.921|0.000|22.115;3:27.261|0.000|19.063;4:29.263|0.000|20.494;5:29.696|0.000|23.011;6:28.603|0.000|21.211;7:27.985|0.000|20.071;8:27.616|0.000|21.141;9:29.863|0.000|21.915;10:29.025|0.000|24.413;11:26.697|0.000|21.587;12:30.590|0.000|22.391;13:27.654|0.000|23.763;14:29.028|0.000|19.558;15:27.074|0.000|66.976;16:28.263|0.000|68.508;17:28.639|0.000|66.454;18:29.352|0.000|67.729;19:27.289|0.000|67.895;20:30.820|0.000|69.867;21:30.748|0.000|67.432;22:29.858|0.000|66.153;23:28.458|0.000|67.571;24:27.191|0.000|68.901;25:29.833|0.000|68.578;26:28.145|0.000|70.178;27:27.173|0.000|69.881;28:29.182|0.000|69.300;29:29.718|0.000|70.808"
